"SL No.","UPC Code","Item Name","Category Name","Last Purchase Price","Last Sale Price","Company Name","Stock Quantity","Total Quantity"
42,1403020419323,"Neocare baby diaper 32pcs(s)","Baby Care",545.4,800,"Incepta Hygiene and Hospicare Ltd",2,2
43,11809103263800,"Meril Bbay Lotion 50ml","Baby Care",0,0,"SQUARE CONSUMER PRODUCTS",0,0
44,831177120617,"Lil Angels Nasal Aspirator","Baby Care",110,150,"Angel Yellow Care LTD",3.6,3.6
45,1403020412102,"Neocare baby diaper 10pcs(L)","Baby Care",232,340,"Incepta Hygiene and Hospicare Ltd",2,2
46,11708121909400,"jhonsons Baby Feeder 150ml","Baby Care",100,130,"S M International",1,1
47,8904009616618,"Huggies Wonder Pants 18pcs(M)","Baby Care",405,620,"MultiBrands Ltd",7,7
48,8139003002123,"Savlon Twinkle Baby Diaper 28pcs M","Baby Care",1,725,"ACI Limited",12,12
49,8901012114186,"Johnson's Baby Milk Cream 50 gm","Baby Care",136,154,"Q  Q TRADING LTD",3,3
50,8998866106030,"Kodomo Shampo 200Ml","Baby Care",205,250,"World malti Trade ",0,0
51,8850851700329,"Angel Bottle Brush 02","Baby Care",140,175,"Angel Yellow Care LTD",1,1
52,8941100500248,"MERIL BABY LOTION 200ML","Baby Care",187.72,250,"SQUARE TOILETRIES LIMITED",29,29
53,8888300800443,"Kodomo Children Toothpaste Strawberry Flavor","Baby Care",105,160,"Pentagon international ltd ",1,1
54,4710962431397,"Farlin DJ Anti BFN Aspirator","Baby Care",230,275,"Farlin Industrial Ltd",7,7
55,8850851534085♪,"Angel L Anti Colic Nipple 6+","Baby Care",0,0,"Angel Yellow Care LTD",0,0
56,4902430540612,"Oral b stage 2","Baby Care",30,35,"Tradesworth Household Limited",0,0
57,8901012114193,"Johnsons Baby Milk Cream 100g","Baby Care",190,225,"Jhonson and Jhonson Pvt Ltd",3,3
58,831176010124,"Lil Angels Fider w","Baby Care",160,200,"Banijjo international",3,3
59,8139003002451,"Savlon Twinkle Baby daiper L 36 pieces","Baby Care",525,950,"ACI Limited",5,5
60,8903622037145,"Mamy Poko Pants S 42 Pants ","Baby Care",650,820,"Mamy Poko",6,6
61,9556311891116,"ProdentalB Junior Toothbrush ","Baby Care",75,119,"Tradesworth Household Limited",9,9
62,1403020424259,"Neo Care Baby Diaper 25 pcs XL","Baby Care",682,1000,"Incepta Hygiene and Hospicare Ltd",0,0
63,8941100500224,"Meril Bbay Lotion 50 ML","Baby Care",47.5,65,"SQUARE CONSUMER PRODUCTS",26,26
64,8941100500279,"Meril Baby Powder 100gm","Baby Care",58.28,80,"SQUARE TOILETRIES LIMITED",4,4
65,8410179001784,"Borges Olive Baby Oil 125ml","Baby Care",170,200,"Angel Yellow Care LTD",1,1
66,8888300120060,"Kodomo Soft& Slim brush ","Baby Care",85,148,"Pentagon international ltd ",18,18
67,8139003002109,"Twinkle Baby diaper 30pcs(S)","Baby Care",1,650,"ACI Limited",11,11
68,8850002012547,"Kodomo Baby Shampo 100ML","Baby Care",125,170,"World malti Trade ",3,3
69,9556006060353,"Johnsons Baby Lotion Milk Rice 200ml","Baby Care",250,312,"Jhonson and Jhonson Pvt Ltd",0,0
70,8941100500231,"MERIL BABY LOTIN 100ML","Baby Care",97.72,125,"SQUARE TOILETRIES LIMITED",33,33
71,8901012191392,"Johnsons top to toe Baby wash 210ml","Baby Care",205,235,"Jhonson and Jhonson Pvt Ltd",6,6
72,8850002029910,"Kodomo Kids Mouthwash 80 ml","Baby Care",120,160,"Pentagon international ltd ",5,5
73,8850851110029,"Angel L size 240ml","Baby Care",190,220,"Angel Yellow Care LTD",6,6
74,8901012116555,"Johnsons Baby Podwer 50gm ","Baby Care",48,65,"Jhonson and Jhonson Pvt Ltd",3,3
75,8850851700411,"Angell Liquid Cleanser 500ml","Baby Care",250,300,"Angel Yellow Care LTD",2,2
76,11810273351600,"Johnson's Baby Wipes 1850cm+","Baby Care",250,360,"Masum trading",5,5
77,8935126020170,"Freshy Baby Wet Wipes 150 Pieces","Baby Care",145.5,210,"Mela International",4,4
78,8139003002635,"Twinkle Baby Feeder 90ml","Baby Care",45,70,"ACI Limited",3,3
79,8139003002444,"Savlon Twinkle Baby daiper M 40 pieces","Baby Care",690,950,"ACI Limited",0,0
80,8904009616694,"Hugges Wonder Pantes 5pants (S)","Baby Care",151.8,180,"hagis Wonder pants",14,14
81,8903622174017,"Mamy Poko Pants M 8 Pants","Baby Care",185,235,"Mamy Poko",4,4
82,831177120501,"Lil Angels Biberon 125ml Sterilisable","Baby Care",150,180,"Angel Yellow Care LTD",0,0
83,8901012114025,"Jhonsons Baby Cream 50gm","Baby Care",120,138,"S M International",1,1
84,8904009616717,"Huggies Wonder pants 20pcs(S)","Baby Care",405,620,"MultiBrands Ltd",6,6
85,8901012116340,"Jhonsons Baby shampoo 100ml","Baby Care",139,158,"S M International",4,4
86,8888300120084,"Kodomo soft baby brush ","Baby Care",110,150,"Pentagon international ltd ",0,0
87,8690536855100,"Molfix Islak Havlu wet wipes","Baby Care",152,220,"FAIR DISTRIBUTION LTD",3,3
88,8850851701814,"Angel you are ","Baby Care",180,230,"Angel Yellow Care LTD",7,7
89,8850851532623,"Angel anti colic nipple 120ml","Baby Care",170,220,"Angel Yellow Care LTD",1,1
90,8903622037237,"Mamy Poko Pants M size 15Pants.(7_12kg)","Baby Care",345,460,"Mamy Poko",3,3
91,4710962224210,"Farlin Silicone Nipple 2nd Step","Baby Care",50,63,"Farlin Industrial Ltd",5,5
92,8850851700237,"Angel Power Puff with Sound","Baby Care",220,275,"Angel Yellow Care LTD",3,3
93,8850002804944,"Kodomo Baby Soap 75 gm","Baby Care",75,100,"Pentagon international ltd ",1,1
94,8850851511215,"Angel Silicone Nipple x size","Baby Care",35,40,"Angel Yellow Care LTD",3,3
95,11712252472400,"Johnson's Baby wipes 220pcs","Baby Care",0,0,"S M International",0,0
96,8901012114032,"Johnsons baby cream 100g","Baby Care",180,215,"Jhonson and Jhonson Pvt Ltd",0,0
97,8901012116685,"Johnsons Baby Milk Soap 75g","Baby Care",65,77,"Jhonson and Jhonson Pvt Ltd",1,1
98,8903622173010,"Mamy Poko Pants S 9 Pants ","Baby Care",185,235,"Mamy Poko",5,5
99,831176010148,"Lil Angels Biberon Sterilisable 125ml ","Baby Care",144,180,"Angel Yellow Care LTD",11,11
100,1403020424044,"Neo Care Baby Diaper 4 pcs XL","Baby Care",109,160,"Incepta Hygiene and Hospicare Ltd",2,2
101,9556311225522,"ProdentanB Pixie C Brush ","Baby Care",70,100,"Tradesworth Household Limited",5,5
102,8941100500262,"Meril Baby Shampoo With Mild Conditioner 110ml","Baby Care",65.67,90,"SQUARE TOILETRIES LIMITED",9,9
103,8888300800436,"kodomo Gel baby paste 40g","Baby Care",75,100,"Pentagon international ltd ",2,2
104,432516122011,"Kidz cotton wet Wipes","Baby Care",170,230,"kidz company",8,8
105,8901012116562,"Johnsons Baby Powder 100g","Baby Care",76.4,89,"Jhonson and Jhonson Pvt Ltd",13,13
106,8139003001706,"Savlon Baby wipes80s ","Baby Care",156.5,200,"ACI Limited",6,6
107,4710962224203,"Farlin Silicone Nipple 1Step ","Baby Care",50,63,"Farlin Industrial Ltd",0,0
108,8850851700336,"Angel Bottle Brush ","Baby Care",150,187,"Angel Yellow Care LTD",24,24
109,8850002011878,"Kodomo Baby Shampoo 100ml","Baby Care",125,170,"Pentagon international ltd ",3,3
110,8901012113394,"Johnsons Baby Oil 200ml","Baby Care",302,338,"Jhonson and Jhonson Pvt Ltd",0,0
111," 8903622037336","Mamy Poko Pants L 12 Pants","Baby Care",0,0,"Mamy Poko",0,0
112,8903622131072,"Mamy Poko Pants M 4 Pants ","Baby Care",85.71,125,"Mamy Poko",3,3
113,200812061602,"ProdentalB Orange Junior Toothpaste ","Baby Care",55,75,"Tradesworth Household Limited",7,7
114,4902430779913,"Pampers baby dry pants large 32 pants","Baby Care",825.17,999,"P And G ",3,3
115,8901012113387,"Jhonsons Baby Oil 100ml","Baby Care",134.5,154,"S M International",5,5
116,8901012111031,"Jhonsons Baby Powder 200gm","Baby Care",149,167,"S M International",1,1
117,8888300800504,"Kodomo Chidren paste grape 40g","Baby Care",75,100,"Pentagon international ltd ",3,3
118,885000201314,"Kodomo Baby Bath And gentle Soft ","Baby Care",125,170,"Pentagon international ltd ",2,2
119,8904009616632,"Huggies Wonder Pants 5pcs L","Baby Care",185,199,"MultiBrands Ltd",0,0
120,8901012118085,"Johnsosns Baby Hair Oil 100ml","Baby Care",180,210,"Jhonson and Jhonson Pvt Ltd",8,8
121,4801010104209,"Jhonsons Baby powder Milk-rice 100g","Baby Care",145,190,"Mela International",0,0
122,4801010561309,"jhonsons Baby Blossoms Soap75g","Baby Care",60,80,"World malti Trade ",1,1
123,8139003002895,"Savlon Twinkle Feeder Nipple","Baby Care",13,20,"ACI Limited",18,18
124,4710962224227,"Farlin Silicone Nipple 3step ","Baby Care",50,63,"Farlin Industrial Ltd",2,2
125,11808073143500,"Lion Baby Cotton Bud 80pcs","Baby Care",40,55,"Pentagon international ltd ",0,0
126,8850851700404,"Angel Double Handle","Baby Care",180,220,"Angel Yellow Care LTD",3,3
127,8850002019591,"Kodomo Dust Free Lotion Powder 100 gm","Baby Care",140,185,"Pentagon international ltd ",2,2
128,8139003002369,"Savlon Baby Wipes 60 pcs","Baby Care",118,150,"ACI Limited",16,16
129,8903622037336,"Mamy Poko Pants L12 Pants ","Baby Care",345,460,"Mamy Poko",5,5
130,8903622176004,"Mamy Poko Pants XL 5 Pants","Baby Care",148,235,"Mamy Poko",6,6
131,831176110145,"Lil Angels Biberon 250ml","Baby Care",175,210,"Angel Yellow Care LTD",1,1
132,1403020424105,"Neocare baby diaper 10pcs (XL)","Baby Care",273,400,"Incepta Hygiene and Hospicare Ltd",2,2
133,4902430779890,"Pampers baby dry pants midieum  38 pants","Baby Care",825.17,999,"P And G ",5,5
134,831177120631,"Lil Angels Spill Proof Sippy Cup","Baby Care",180,230,"Angel Yellow Care LTD",2,2
135,8850002029309,"Kodomo Baby Powder 180gm","Baby Care",137,185,"Pentagon international ltd ",9,9
136,8904009616724,"Huggies wonder pants .42pcs(S)","Baby Care",650,1120,"MultiBrands Ltd",3,3
137,831177120495,"Lil angles Nipple  m","Baby Care",30,39,"Angel Yellow Care LTD",0,0
138,8941100501580,"Meril Baby Soap 75gm","Baby Care",32,40,"SQUARE TOILETRIES LIMITED",4,4
139,8850002010314,"Kodomo baby Bath Gentle Soft 100ml","Baby Care",125,148,"Pentagon international ltd ",1,1
140,8690536818150,"Molfix Junior 11-25 kg","Baby Care",80,160,"FAIR DISTRIBUTION LTD",2,2
141,4801010562108,"Jhonsons Baby Milk Soap 100g","Baby Care",60,80,"World malti Trade ",0,0
142,8139003003250,"Savlon Twinkle BAby Wips 80pcs","Baby Care",135,180,"ACI Limited",0,0
143,8850851535372,"Angel anti colic nipple150ml","Baby Care",220,270,"Angel Yellow Care LTD",0,0
144,8941100500255,"Meril Baby Olive Oil 100 ml","Baby Care",183,210,"SQUARE TOILETRIES LIMITED",4,4
145,8850595279044,"Lion Feeding Bottle 250ml","Baby Care",80,127,"Pentagon international ltd ",3,3
146,8850851511222,"Angel Silicone Nipple S size","Baby Care",35,40,"Angel Yellow Care LTD",39,39
147,11808073143600,"Lion Baby Cotton Bud 100pcs","Baby Care",50,70,"Pentagon international ltd ",1,1
148,8850851700275,"Angel Powder Puff ","Baby Care",200,250,"Angel Yellow Care LTD",0,0
149,8850851532630,"Angel StonyShape Bottle RBA-2C2","Baby Care",140,175,"Angel Yellow Care LTD",1,1
150,8850007100140,"Johnsons Bath Time Abby Giftset ","Baby Care",750,1350,"Home Plus Own Collection",0,0
151,8139003002659,"TWinkle Baby  Feeder 240ml","Baby Care",55,85,"ACI Limited",4,4
152,9556006012093,"Johnsons Top-To-toe 200ml","Baby Care",220,280,"Sohel Brothers",0,0
153,1403020424303,"Neo Care Baby Diaper 30 pcs XL","Baby Care",711.45,1200,"Incepta Hygiene and Hospicare Ltd",6,6
154,8903622031242,"Mamy Poko Pants S 17 Pants ","Baby Care",365,460,"Mamy Poko",2,2
155,831176110855,"Lil Angels Water Filled Teether","Baby Care",0,0,"Angel Yellow Care LTD",0,0
156,4902430744416,"Pampers baby dry pants small 40 pants","Baby Care",825.17,999,"P And G ",6,6
157,831177120655,"Lil Angels BPA Free","Baby Care",200,220,"Angel Yellow Care LTD",0,0
158,8690239033140,"Bonus Pozzy hygenic baby Towel Wipes 90pcs","Baby Care",155,180,"UNION BD CONSUMER LTD",3,3
159,9556311891338,"ProdentalB Children Toothbrush ","Baby Care",40,65,"Tradesworth Household Limited",4,4
160,8850002016934,"Kodomo Head to toe Wash 100Ml","Baby Care",125,170,"Pentagon international ltd ",4,4
161,8690536818143,"Molfix Junior 7-18 kg","Baby Care",80,140,"FAIR DISTRIBUTION LTD",2,2
162,8850595279051,"Feding Bottle 125ml M Size ","Baby Care",70,115,"Pentagon international ltd ",3,3
163,4710962441938,"Farlin the easy feeder","Baby Care",220,275,"Farlin Industrial Ltd",4,4
164,8850851701050,"Angel Breast Pump","Baby Care",180,225,"Angel Yellow Care LTD",2,2
165,8850002010352,"Kodomo Baby Gentle Soft Soft 400Ml","Baby Care",395,525,"Pentagon international ltd ",1,1
166,8850851702170,"Angel D Drinking Cup","Baby Care",150,200,"Angel Yellow Care LTD",0,0
167,8850851700855,"Angel Step Trining Cup DCA04S2","Baby Care",240,290,"Angel Yellow Care LTD",0,0
168,3574660209693,"johnsons Skincare baby Wipes 80pcs","Baby Care",280,355,"Mela International",6,6
169,5000347005435,"Johnsons Baby  smapo 150ml","Baby Care",180,235,"Mela International",0,0
170,8904009615116,"Hugges Wonder Pantes 48pants (S)","Baby Care",950,1190,"MultiBrands Ltd",0,0
171,8850851532616,"stony angel 6+","Baby Care",190,220,"Angel Yellow Care LTD",0,0
172,1403020413505,"NeoCare Baby Diaper m50pcs","Baby Care",955,1400,"Incepta Hygiene and Hospicare Ltd",0,0
173,1403020412256,"Neo Care Baby Diaper 25 pcs Large ","Baby Care",580,850,"Incepta Hygiene and Hospicare Ltd",1,1
174,8903622175014,"Mamy Poko Pants L 7 Pants","Baby Care",185,235,"Mamy Poko",4,4
175,8941100501184,"Meril Baby Brush & Paste  Combo ","Baby Care",76,90,"SQUARE TOILETRIES LIMITED",5,5
176,8901012114179,"Jhonsons Baby Milk Cream 30gm","Baby Care",101,113,"S M International",2,2
177,4792054006263,"Panda Rathmal Baby Soap ","Baby Care",45,75,"Nature Care",3,3
178,1403020414205,"NeoCare Baby daipaer 20pcs   4kg","Baby Care",505.93,640,"Incepta Hygiene and Hospicare Ltd",2,2
179,8904009616748,"Huggies Wonder Pants 28 pcs XL","Baby Care",650,1030,"MultiBrands Ltd",6,6
180,8690239033638,"Mega care pozzy  wet towel wipes 120 pcs","Baby Care",160,210,"UNION BD CONSUMER LTD",27,27
181,8901012116333,"Jhonsons Baby Shampoo 60ml","Baby Care",114,145,"S M International",0,0
182,8850002804227,"Kodomo Baby Soap 75G","Baby Care",75,100,"Pentagon international ltd ",2,2
183,8690536818136,"Molfix Junior 4-9 kg","Baby Care",80,120,"FAIR DISTRIBUTION LTD",1,1
184,8809340490852,"Angeur Baby wet Tissue 80 OH","Baby Care",165,215,,3,3
185,8850002006591,"Kodomo Baby Powder 50ML","Baby Care",65,95,"Pentagon international ltd ",5,5
186,8850851511239,"Angel Silicone Nipple M size","Baby Care",35,40,"Angel Yellow Care LTD",48,48
187,8850002019690,"Kodomo Gentle Hair Baby Wash 400ml","Baby Care",395,525,"Pentagon international ltd ",3,3
188,8888300800429,"Kodomo Children Toothpaste 40gm","Baby Care",75,100,"Pentagon international ltd ",6,6
189,8850851700015,"Angel Water-Filled Teether","Baby Care",120,150,"Angel Yellow Care LTD",5,5
190,9556006000250,"Johonsons Baby Shampoo 200ml","Baby Care",180,225,"Sohel Brothers",3,3
191,8850007100133,"Johnsons Bath TimeBaby Giftset s","Baby Care",470,690,"Home Plus Own Collection",1,1
192,1403020419101,"NeoCare Baby Diaper small 10pcs","Baby Care",170,250,"Incepta Hygiene and Hospicare Ltd",0,0
193,1403020413253,"Neo Care Baby Diaper 25 pcs (Medium 4-9 kg)","Baby Care",593,750,"Incepta Hygiene and Hospicare Ltd",0,0
194,8850851110043,"Stony Angel 8a2","Baby Care",190,260,"M H Trade International",6,6
195,200812061603,"Prodentalb Junior Children Toothpaste strawberry 40g","Baby Care",55,75,"Tradesworth Household Limited",6,6
196,8901012115022,"Jhonsons Baby lotion 100ml","Baby Care",118,137,"S M International",8,8
197,4902430725705,"Pampers baby dry pantsmidieum 20 pants","Baby Care",536.95,650,"P And G ",6,6
198,831176110145♪,"Angel Avec Poigent 250ml","Baby Care",0,0,"Angel Yellow Care LTD",0,0
199,8904009616663,"Huggies Wonder pants 32pcs(L)","Baby Care",650,1030,"MultiBrands Ltd",6,6
200,8941183007054,"Fay Cotton Buds 140 cotton buds","Baby Care",57.6,75,"KALLOL LTD ",7,7
201,8850002019614,"Kodomo dust Free Baby Lotion 200Ml","Baby Care",255,340,"Pentagon international ltd ",3,3
202,8139003002154,"Savlon Twinkle Baby Diaper 24pcs XL","Baby Care",1,750,"ACI Limited",8,8
203,8690536818129,"Molfix Junior 3-6 kg","Baby Care",80,100,"FAIR DISTRIBUTION LTD",1,1
204,8850851510256,"Angel pacifier 6+","Baby Care",140,160,"Angel Yellow Care LTD",3,3
205,4710962443093,"Farlin Bath Ball ","Baby Care",98,138,"Farlin Industrial Ltd",0,0
206,8850002012554,"Kodomo Baby Shampoo Original 400ml","Baby Care",395,510,"Pentagon international ltd ",2,2
207,8850851532654,"Angel anti colic niple 120ml","Baby Care",155,195,"Angel Yellow Care LTD",0,0
208,8850851511246,"Angel Silicone L size","Baby Care",35,40,"Angel Yellow Care LTD",57,57
209,8850002014589,"Kodomo Baby Powder 50gm","Baby Care",63,87,"Pentagon international ltd ",8,8
210,4710962141043,"Farlin Silicone Gum Soother ","Baby Care",103.5,138,"Farlin Industrial Ltd",1,1
211,4710962674756,"Baby Shoe BF-475","Baby Care",340,450,"M H Trade International",6,6
212,831176010384,"Lil Angels Comb & Brush Set Brosse ET Peigne Oval","Baby Care",120,160,"Angel Yellow Care LTD",1,1
213,8901012191385,"Johnsons Baby top to toe wash 110ml","Baby Care",138,153,"Jhonson and Jhonson Pvt Ltd",3,3
214,831177120464,"Angel Feeding Bottle O+","Baby Care",120,160,"Angel Yellow Care LTD",2,2
215,8904009616731,"Huggies Wonder Pants 16pcs XL","Baby Care",405,645,"MultiBrands Ltd",6,6
216,8850002006553,"Kodomo baby powder Mild 200g","Baby Care",138,185,"Pentagon international ltd ",6,6
217,8904009617042,"Hugges Wonder Pants S 48 Pants ","Baby Care",956,1290,"hagis Wonder pants",0,0
218,4710962128068,"Farlin Anti Colic S Nipple 360cc","Baby Care",250,315,"FAIR DISTRIBUTION LTD",0,0
219,8850851700626,"Angel baby mosqutio net","Baby Care",600,810,"Angel Yellow Care LTD",0,0
220,4710962444311,"Farlin Baby Cotsheet","Baby Care",260,350,"Farlin Industrial Ltd",10,10
221,8903622037244,"Mamy Poko Pants M (7-12)kg","Baby Care",650,820,"Mamy Poko",6,6
222,4710962127672,"Farlin Natural Feeding Design 2 step 3M+","Baby Care",240,275,"Angel Yellow Care LTD",5,5
223,4710962128686,"Farlin Natural Feeding Design 1 step OM+","Baby Care",220,280,"Angel Yellow Care LTD",5,5
224,4710962222476,"Farlin Golden Triangle","Baby Care",200,270,"M H Trade International",4,4
225,831176110060,"Lil Angels Feed & Fun Time 250ml","Baby Care",180,250,"Angel Yellow Care LTD",3,3
226,8850851110050,"Stony Angel (Rxa-4dh1 pp)","Baby Care",170,250,"M H Trade International",4,4
227,8901012189177,"Clean & Clear Foaming Face Wash 50ml	","Baby Care",65.5,79,"Jhonson and Jhonson Pvt Ltd",3,3
228,8901012116579,"Johnsons Baby Powder 200g","Baby Care",148.55,167,"Jhonson and Jhonson Pvt Ltd",8,8
229,831177120341,"Lil Angels Bottle & Nipple Brush","Baby Care",110,150,"Angel Yellow Care LTD",2,2
230,831177120600,"Lil Angels Breast Pump","Baby Care",380,490,"Q  Q TRADING LTD",0,0
231,8850002006614,"Kodomo Baby Powder Gentle Soft 200ML","Baby Care",138,185,"Pentagon international ltd ",3,3
232,8139003002130,"Twinkle baby diaper 4pcs(L)","Baby Care",1,125,"ACI Limited",95,95
233,8904009616755,"Huggies Wonder Pants XL 42 Pants ","Baby Care",950,1280,"hagis Wonder pants",0,0
234,8850851532920,"Angel S Size Anti-Colic Nipple","Baby Care",140,175,"Angel Yellow Care LTD",0,0
235,8850002006539,"Kodomo Baby Powder Extra Mild Care 50Ml","Baby Care",62,87,"Pentagon international ltd ",7,7
236,8850851700619,"Angel baby mosquito net (m)","Baby Care",560,750,"Angel Yellow Care LTD",0,0
237,8850851534085,"Angel Amazing glow L size 240ml","Baby Care",202.5,270,"Angel Yellow Care LTD",0,0
238,8993189271694,"Mamy Poko Pants Xl (12-17)kg","Baby Care",650,820,"Mamy Poko",6,6
239,4710962451050,"Farlin Baby Wet Wipes 35pcs ","Baby Care",122.25,163,"Farlin Industrial Ltd",0,0
240,1403020412508,"Neocare baby diaper 50pcs(large)","Baby Care",1091,1600,"Incepta Hygiene and Hospicare Ltd",0,0
241,4710962431052,"Farlin Baby Wet Wipes 35pcs.","Baby Care",140,200,"M H Trade International",4,4
242,8904009614614,"Huggies Dry Small up to 7kg","Baby Care",86,120,"MultiBrands Ltd",3,3
243,8850851110005,"Stony Angel (Rna-2n2pp)","Baby Care",160,200,"Angel Yellow Care LTD",8,8
244,8941100501214,"Meril Baby Strawberry Toothpaste ","Baby Care",56,70,"SQUARE TOILETRIES LIMITED",1,1
245,8850851110067,"Stony Angel (Rxa-8d2h1)","Baby Care",190,250,"M H Trade International",2,2
246,1403020413109,"Neo Care Baby Diaper 10 pcs Medium","Baby Care",237.2,300,"Incepta Hygiene and Hospicare Ltd",4,4
247,831177120471,"Angel Feeding Bottle O1","Baby Care",120,160,"Angel Yellow Care LTD",0,0
248,8904009616601,"Huggies Wonder pants 38pcs(M)","Baby Care",650,1120,"MultiBrands Ltd",0,0
249,8850002013605,"Kodomo baby powder Natural 200g","Baby Care",138,185,"Pentagon international ltd ",5,5
250,8139003002093,"Savlon Twinkle Baby Diaper 5pcs S","Baby Care",1,120,"ACI Limited",69,69
251,8850002012561,"Kodomo Baby Shampoo 200ml","Baby Care",220,2255,"Pentagon international ltd ",5,5
252,11708101790900,"Jhonsons baby wipes 150 sheet","Baby Care",180,300,"S M International",14,14
253,8904009616595,"Huggies Wonder Pants M 56 Pants ","Baby Care",950,1280,"hagis Wonder pants",1,1
254,4710962120260,"Farlin Anti Colic S Nipple 60cc","Baby Care",220,280,"Farlin Industrial Ltd",7,7
255,8850851702187,"Angel Drinking Cup","Baby Care",180,200,"Angel Yellow Care LTD",1,1
256,8903622037152,"Mamy Poko Pants S (4-8) 60 Pants ","Baby Care",950,1190,"Mamy Poko",2,2
257,1403020419507,"Neocare baby diaper 50pcs(Small)","Baby Care",784,1150,"Incepta Hygiene and Hospicare Ltd",4,4
