"SL No.","UPC Code","Item Name","Category Name","Last Purchase Price","Last Sale Price","Company Name","Stock Quantity","Total Quantity"
6044,11711162333800,"SI000118 Kids Jacket",NFD,220,350,"Home Plus Own Collection",1,1
6045,11711162333900,SI000119,NFD,300,450,"Home Plus Own Collection",1,1
6046,11711162334000,SI000120,NFD,120,200,"Home Plus Own Collection",0,0
6047,11711162334100,SI000121,NFD,350,500,"Home Plus Own Collection",6,6
6048,11711162334200,SI000122,NFD,450,650,"Home Plus Own Collection",0,0
6049,11711162334300,SI000123,NFD,550,790,"Home Plus Own Collection",3,3
6050,11711162334400,"SI000124 ",NFD,400,620,"Home Plus Own Collection",4,4
6051,11711162334500,SI000125,NFD,160,250,"Home Plus Own Collection",7,7
6052,11711162334600,SI000126,NFD,180,260,"Home Plus Own Collection",7,7
6053,11711162334700,SI000127,NFD,150,230,"Home Plus Own Collection",11,11
6054,11711162334800,SI000128,NFD,300,450,"Home Plus Own Collection",3,3
6055,11711162334900,SI000129,NFD,350,500,"Home Plus Own Collection",0,0
6056,11711162335000,SI000130,NFD,320,470,"Home Plus Own Collection",10,10
6057,11711162335100,SI000131,NFD,250,350,"Home Plus Own Collection",10,10
6058,11711162335200,SI000132,NFD,240,350,"Home Plus Own Collection",10,10
6059,11711162335300,SI000133,NFD,150,250,"Home Plus Own Collection",4,4
6060,11711162335400,SI000134,NFD,230,320,"Home Plus Own Collection",7,7
6061,11711162335500,SI000135,NFD,580,800,"Home Plus Own Collection",7,7
6062,11711162335600,"SI000136 tops",NFD,320,470,"Home Plus Own Collection",3,3
6063,11711162335700,SI000137,NFD,480,700,"Home Plus Own Collection",9,9
6064,11711162335900,SI000138,NFD,230,370,"Home Plus Own Collection",3,3
6065,11711162336000,SI000139,NFD,350,500,"Home Plus Own Collection",12,12
6066,11711162336100,SI000140,NFD,400,590,"Home Plus Own Collection",9,9
6067,11711162336200,SI000141,NFD,230,450,"Home Plus Own Collection",9,9
6068,11711162336300,SI000142,NFD,350,500,"Home Plus Own Collection",10,10
6069,11711162336400,SI000143,NFD,260,390,"Home Plus Own Collection",0,0
6070,11711162336500,SI000144,NFD,250,360,"Home Plus Own Collection",7,7
6071,11711162336600,SI000145,NFD,220,320,"Home Plus Own Collection",12,12
6072,11711162336700,SI000146,NFD,250,350,"Home Plus Own Collection",5,5
6073,11711162336800,SI000147,NFD,260,370,"Home Plus Own Collection",19,19
6074,11711162336900,SI000148,NFD,300,450,"Home Plus Own Collection",11,11
6075,11711162337000,SI000149,NFD,450,670,"Home Plus Own Collection",2,2
6076,11711162337100,SI000150,NFD,220,320,"Home Plus Own Collection",12,12
6077,11711162337200,SI000151,NFD,750,1050,"Home Plus Own Collection",24,24
6078,11711162337300,SI000152,NFD,650,900,"Home Plus Own Collection",38,38
6079,11711162337400,SI000153,NFD,550,850,"Home Plus Own Collection",16,16
6080,11711162337500,SI000154,NFD,240,370,"Home Plus Own Collection",0,0
6081,11711162337600,SI000155,NFD,220,320,"Home Plus Own Collection",0,0
6082,11711162337700,SI000156,NFD,480,700,"Home Plus Own Collection",0,0
6083,11711152325700,"SI000157 ",NFD,180,300,"Home Plus Own Collection",0,0
6084,11711152325800,SI000158,NFD,200,300,"Home Plus Own Collection",2,2
6085,11711152325900,SI000159,NFD,250,370,"Home Plus Own Collection",0,0
6086,11711152326000,SI000160,NFD,240,350,"Home Plus Own Collection",1,1
6087,11711152326100,SI000161,NFD,1100,1600,"Home Plus Own Collection",0,0
6088,11711152326200,SI000162,NFD,750,1050,"Home Plus Own Collection",5,5
6089,11711152326300,SI000163,NFD,700,1000,"Home Plus Own Collection",7,7
6090,11711152326400,SI000164,NFD,650,950,"HOME BRAND",3,3
6091,11711152326500,SI000165,NFD,1050,1650,"Home Plus Own Collection",0,0
