"SL No.","UPC Code","Item Name","Category Name","Last Purchase Price","Last Sale Price","Company Name","Stock Quantity","Total Quantity"
47,831177120464,"Angel Feeding Bottle O+","Baby Care",120,160,"Angel Yellow Care LTD",6,6
48,8904009616724,"Huggies wonder pants .42pcs(S)","Baby Care",720,1120,"MultiBrands Ltd",7,7
49,4710962128068,"Farlin Anti Colic S Nipple 360cc","Baby Care",250,315,"FAIR DISTRIBUTION LTD",0,0
50,8901012113394,"Johnsons Baby Oil 200ml","Baby Care",302,338,"Jhonson and Jhonson Pvt Ltd",6,6
51,4710962444311,"Farlin Baby Cotsheet","Baby Care",225,300,"Farlin Industrial Ltd",1,1
52,4710962127672,"Farlin Natural Feeding Design 2 step 3M+","Baby Care",220,275,"Angel Yellow Care LTD",5,5
53,8850851535365,"Angel Rattle hood 240 ml","Baby Care",220,275,"Angel Yellow Care LTD",4,4
54,831177120518,"Angel L size 250ml","Baby Care",150,200,"Q  Q TRADING LTD",3,3
55,831176010384,"Lil Angels Comb & Brush Set Brosse ET Peigne Oval","Baby Care",120,160,"Angel Yellow Care LTD",7,7
56,8139003002369,"Savlon Baby Wipes 60 pcs","Baby Care",126,150,"ACI Limited",16,16
57,11712252472400,"Johnson's Baby wipes 220pcs","Baby Care",0,0,"S M International",0,0
58,831177120341,"Lil Angels Bottle & Nipple Brush","Baby Care",110,150,"Angel Yellow Care LTD",4,4
59,8850851532920,"Angel S Size Anti-Colic Nipple","Baby Care",140,175,"Angel Yellow Care LTD",0,0
60,8850851534085,"Angel Amazing glow L size 240ml","Baby Care",202.5,270,"Angel Yellow Care LTD",0,0
61,4710962128686,"Farlin Natural Feeding Design 1 step OM+","Baby Care",220,280,"Angel Yellow Care LTD",4,4
62,8850851532630,"Angel StonyShape Bottle RBA-2C2","Baby Care",140,175,"Angel Yellow Care LTD",10,10
63,1403020424303,"Neo Care Baby Diaper 30 pcs XL","Baby Care",948.6,1200,"Incepta Hygiene and Hospicare Ltd",2,2
64,831176110060,"Lil Angels Feed & Fun Time 250ml","Baby Care",180,250,"Angel Yellow Care LTD",7,7
65,4710962433049,"Farlin baby pants waterproof","Baby Care",160,200,"Farlin Industrial Ltd",14,14
66,831177120471,"Angel Feeding Bottle O1","Baby Care",120,160,"Angel Yellow Care LTD",0,0
67,8850007100140,"Johnsons Bath Time Abby Giftset ","Baby Care",750,1350,"Home Plus Own Collection",1,1
68,8904009616748,"Huggies Wonder Pants 28 pcs XL","Baby Care",720,1030,"MultiBrands Ltd",0,0
69,5000347005435,"Johnsons Baby  smapo 150ml","Baby Care",180,235,"Mela International",2,2
70,8809340490852,"Angeur Baby wet Tissue 80 OH","Baby Care",165,215,,14,14
71,4710962120260,"Farlin Anti Colic S Nipple 60cc","Baby Care",210,250,"Farlin Industrial Ltd",6,6
72,8850851702187,"Angel Drinking Cup","Baby Care",150,200,"Angel Yellow Care LTD",6,6
73,8139003002659,"TWinkle Baby  Feeder 240ml","Baby Care",55,85,"ACI Limited",9,9
74,8901012114186,"Johnson's Baby Milk Cream 50 gm","Baby Care",128,154,"Q  Q TRADING LTD",5,5
75,4710962451050,"Farlin Baby Wet Wipes 35pcs ","Baby Care",122.25,163,"Farlin Industrial Ltd",5,5
76,8850851700855,"Angel Step Trining Cup DCA04S2","Baby Care",220,286,"Angel Yellow Care LTD",4,4
77,8850851700329,"Angel Bottle Brush 02","Baby Care",120,150,"Angel Yellow Care LTD",0,0
78,1403020412256,"Neo Care Baby Diaper 25 pcs Large ","Baby Care",580,850,"Incepta Hygiene and Hospicare Ltd",4,4
79,8941100501214,"Meril Baby Strawberry Toothpaste ","Baby Care",56,70,"SQUARE TOILETRIES LIMITED",0,0
80,8901012111024,"jhonsons Baby Powder 100gm","Baby Care",78,87,"S M International",0,0
81,8904009616663,"Huggies Wonder pants 32pcs(L)","Baby Care",720,1030,"MultiBrands Ltd",4,4
82,8139003002154,"Savlon Twinkle Baby Diaper 24pcs XL","Baby Care",1,750,"ACI Limited",11,11
83,8850851532647,"Angel L size Anti-colic Nipple","Baby Care",161.25,215,"Angel Yellow Care LTD",3,3
84,9556006012093,"Johnsons Top-To-toe 200ml","Baby Care",220,280,"Sohel Brothers",2,2
85,8850851700398,"Angel Lovely Day ","Baby Care",175,210,"Angel Yellow Care LTD",7,7
86,8850851532616,"stony angel 6+","Baby Care",175,213,"Angel Yellow Care LTD",0,0
87,4710962443109,"Farlin L size Concern","Baby Care",253.5,338,"Angel Yellow Care LTD",6,6
88,1403020413253,"Neo Care Baby Diaper 25 pcs (Medium 4-9 kg)","Baby Care",593,750,"Incepta Hygiene and Hospicare Ltd",6,6
89,831176010902,"Lil Angels Two Handle Spill proof cup","Baby Care",140,180,"Angel Yellow Care LTD",0,0
90,831177120488,"Lil Angels Silicone Nipple","Baby Care",25.84,39,"Angel Yellow Care LTD",12,12
91,8850007100133,"Johnsons Bath TimeBaby Giftset s","Baby Care",470,690,"Home Plus Own Collection",1,1
92,8904009616731,"Huggies Wonder Pants 16pcs XL","Baby Care",460,645,"MultiBrands Ltd",1,1
93,11708121900000,Farli,"Baby Care",0,0,,0,0
94,4710962421084,"Farlin Baby Wet Wipes 100Pcs","Baby Care",272.25,363,"Farlin Industrial Ltd",2,2
95,8690536855100,"Molfix Islak Havlu wet wipes","Baby Care",190,220,"FAIR DISTRIBUTION LTD",4,4
96,4710962401239,"Farlin DJ Floss Pick ","Baby Care",210,275,"Farlin Industrial Ltd",5,5
97,8850851701814,"Angel you are ","Baby Care",160,200,"Angel Yellow Care LTD",4,4
98,831177120662,"Angel Cereal Feeder Bottle ","Baby Care",219,250,"Angel Yellow Care LTD",10,10
99,8850851532623,"Angel anti colic nipple 120ml","Baby Care",155,195,"Angel Yellow Care LTD",0,0
100,4710962141036,"Farlin Siliccone Gum Soother ","Baby Care",103,138,"Angel Yellow Care LTD",1,1
101,3574660209693,"johnsons Skincare baby Wipes 80pcs","Baby Care",280,350,"Mela International",12,12
102,8941100500064,"Meril Baby Orange Toothpaste 45 gm","Baby Care",56,70,"SQUARE TOILETRIES LIMITED",0,0
103,8904009615116,"Hugges Wonder Pantes 48pants (S)","Baby Care",950,1190,"MultiBrands Ltd",0,0
104,1403020419255,"Neo Care Baby Diaper 25 pcs small","Baby Care",450,625,"Incepta Hygiene and Hospicare Ltd",3,3
105,8139003002130,"Twinkle baby diaper 4pcs(L)","Baby Care",1,125,"ACI Limited",105,105
106,8850851110012,"Angel M size Anti-Coic Nipple","Baby Care",160,200,"Angel Yellow Care LTD",4,4
107,9556006000250,"Johonsons Baby Shampoo 200ml","Baby Care",180,225,"Sohel Brothers",6,6
108,8850851534092,"Angel M Anti Colic Nipple 3+","Baby Care",190,238,"Angel Yellow Care LTD",1,1
109,8941100501351,"Meril Baby Toothbrush ","Baby Care",47,50,"SQUARE TOILETRIES LIMITED",37,37
110,831176110381,"Lil Angel Baby Bath Sponge","Baby Care",135,185,"Angel Yellow Care LTD",1,1
111,831177120624,"Lil Angels Lollipop Ring Rattle","Baby Care",135,170,"Angel Yellow Care LTD",6,6
112,1403020413109,"Neo Care Baby Diaper 10 pcs Medium","Baby Care",237.2,300,"Incepta Hygiene and Hospicare Ltd",8,8
113,831176110862,"Lil Angels","Baby Care",30,50,"Angel Yellow Care LTD",6,6
114,8904009616601,"Huggies Wonder pants 38pcs(M)","Baby Care",720,1120,"MultiBrands Ltd",3,3
115,8139003002093,"Savlon Twinkle Baby Diaper 5pcs S","Baby Care",1,120,"ACI Limited",82,82
116,11708101790900,"Jhonsons baby wipes 150 sheet","Baby Care",220,300,"S M International",12,12
117,8850851701715,"Angel  Food Feeder 140ml","Baby Care",150,188,"Angel Yellow Care LTD",4,4
118,8850851700428,"Angel Liquid Cleanser 300ml","Baby Care",187.5,250,"Angel Yellow Care LTD",1,1
119,8941100500248,"MERIL BABY LOTION 200ML","Baby Care",200,225,"SQUARE TOILETRIES LIMITED",3,3
120,9556311891291,"Prodental B Children Toothbrush ","Baby Care",33,55,"Tradesworth Household Limited",6,6
121,1403020412508,"Neocare baby diaper 50pcs(large)","Baby Care",1091,1600,"Incepta Hygiene and Hospicare Ltd",5,5
122,831177120617,"Lil Angels Nasal Aspirator","Baby Care",110,150,"Angel Yellow Care LTD",6,6
123,1403020413048,"Neocare baby diaper 4pcs(M)","Baby Care",94.86,120,"Incepta Hygiene and Hospicare Ltd",14,14
124,11708121909400,"jhonsons Baby Feeder 150ml","Baby Care",100,130,"S M International",2,2
125,4710962431397,"Farlin DJ Anti BFN Aspirator","Baby Care",225,275,"Farlin Industrial Ltd",4,4
126,1403020413321,"NeoCare Baby Diaper m32pcs","Baby Care",759,960,"Incepta Hygiene and Hospicare Ltd",2,2
127,8850851534085♪,"Angel L Anti Colic Nipple 6+","Baby Care",0,0,"Angel Yellow Care LTD",0,0
128,8941100500231,"MERIL BABY LOTIN 100ML","Baby Care",94.4,125,"SQUARE TOILETRIES LIMITED",8,8
129,815176110206,"Lil Angels Feed & Fun Time 125ml","Baby Care",0,0,"Angel Yellow Care LTD",0,0
130,8850851535372,"Angel anti colic nipple150ml","Baby Care",200,250,"Angel Yellow Care LTD",0,0
131,8941100500255,"Meril Baby Olive Oil 100 ml","Baby Care",183,210,"SQUARE TOILETRIES LIMITED",3,3
132,1403020419507,"Neocare baby diaper 50pcs(Small)","Baby Care",780,1150,"Incepta Hygiene and Hospicare Ltd",1,1
133,1403020424501,"Neo Care Baby Diaper 50pcs XL","Baby Care",1501.98,1900,"Incepta Hygiene and Hospicare Ltd",2,2
134,8941100500279,"Meril Baby Powder 100gm","Baby Care",68,80,"SQUARE TOILETRIES LIMITED",0,0
135,4710962441938,"Farlin the easy feeder","Baby Care",200,275,"Farlin Industrial Ltd",3,3
136,8410179001784,"Borges Olive Baby Oil 125ml","Baby Care",170,200,"Angel Yellow Care LTD",3,3
137,8904009616656,"Huggies Wonder Pants 16pcs L","Baby Care",430,585,"MultiBrands Ltd",0,0
138,8139003002147,"Twinkle Baby diaper 26pcs(L)","Baby Care",0,0,"ACI Limited",0,0
139,11708101791100,"Johnson's Baby Wipes 220 Sheet ","Baby Care",249,360,"S M International",1,1
140,8850851110029,"Angel L size 240ml","Baby Care",180,213,"Angel Yellow Care LTD",3,3
141,9556006060308,"Jonsons baby bath milk+rice 100ml","Baby Care",120,159,"Jhonson and Jhonson Pvt Ltd",6,6
142,8850851700411,"Angell Liquid Cleanser 500ml","Baby Care",250,300,"Angel Yellow Care LTD",3,3
143,9556311891116,"ProdentalB Junior Toothbrush ","Baby Care",75,105,"Tradesworth Household Limited",15,15
144,8901012114032,"Johnsons baby cream 100g","Baby Care",180,215,"Jhonson and Jhonson Pvt Ltd",4,4
145,1403020412324,"Neocare Baby Diaper large 32pcs","Baby Care",742,1088,"Incepta Hygiene and Hospicare Ltd",3,3
146,8901012114025,"Jhonsons Baby Cream 50gm","Baby Care",113,138,"S M International",6,6
147,11708101786300,Neocd,"Baby Care",0,0,"Incepta Hygiene and Hospicare Ltd",0,0
148,8901012116340,"Jhonsons Baby shampoo 100ml","Baby Care",125,150,"S M International",2,2
149,1403020413505,"NeoCare Baby Diaper m50pcs","Baby Care",955,1400,"Incepta Hygiene and Hospicare Ltd",4,4
150,8904009616571,"Huggies Wonder pants 5pcs(M)","Baby Care",165,180,"MultiBrands Ltd",0,0
151,8139003002116,"Savlon Twinkle Baby Diaper 4pcs M","Baby Care",1,120,"ACI Limited",89,89
152,432516122011,"Kidz cotton wet Wipes","Baby Care",180,230,"kidz company",9,9
153,11708101791200,"Freshy Baby wet wipes 150sheets","Baby Care",0,0,"MultiBrands Ltd",0,0
154,4710962224210,"Farlin Silicone Nipple 2nd Step","Baby Care",48,63,"Farlin Industrial Ltd",5,5
155,9556006060001,"Jonsons baby bath milk+rice 200ml","Baby Care",220,260,"Jhonson and Jhonson Pvt Ltd",1,1
156,8850851700237,"Angel Power Puff with Sound","Baby Care",188,250,"Angel Yellow Care LTD",4,4
157,831177120501,"Lil Angels Biberon 125ml Sterilisable","Baby Care",150,180,"Angel Yellow Care LTD",0,0
158,8941100501719,"Meril Baby Tooth Brush","Baby Care",30,50,"SQUARE CONSUMER PRODUCTS",35,35
159,9556311225522,"ProdentanB Pixie C Brush ","Baby Care",70,100,"Tradesworth Household Limited",19,19
160,8850851532654,"Angel anti colic niple 120ml","Baby Care",155,195,"Angel Yellow Care LTD",0,0
161,1403020419040,"Neo Care Baby Diaper 4pcs Small","Baby Care",79.05,100,"Incepta Hygiene and Hospicare Ltd",16,16
162,8941100500262,"Meril Baby Shampoo With Mild Conditioner 110ml","Baby Care",75,90,"SQUARE TOILETRIES LIMITED",12,12
163,1403020419101,"NeoCare Baby Diaper small 10pcs","Baby Care",197.63,250,"Incepta Hygiene and Hospicare Ltd",6,6
164,1708101791400,"Johnson's Baby Wipes 90 Sheet","Baby Care",125,200,"S M International",19,19
165,4513574012936,"Baby Oil Mineral 300ml","Baby Care",950,1450,"Japan Beauty Cosmetics ",0,0
166,4710962224203,"Farlin Silicone Nipple 1Step ","Baby Care",50,63,"Farlin Industrial Ltd",0,0
167,8901012191354,"Jonsons baby bath milk soap 75g","Baby Care",67,77,"Jhonson and Jhonson Pvt Ltd",10,10
168,8850851700336,"Angel Bottle Brush ","Baby Care",130,163,"Angel Yellow Care LTD",25,25
169,831176010148,"Lil Angels Biberon Sterilisable 125ml ","Baby Care",144,180,"Angel Yellow Care LTD",14,14
170,8850851510256,"Angel pacifier 6+","Baby Care",120,150,"Angel Yellow Care LTD",2,2
171,8139003002475,"Savlon Twinkel Baby diaper XL 32pcs","Baby Care",725,950,"ACI Limited",5,5
172,1403020419323,"Neocare baby diaper 32pcs(s)","Baby Care",632.32,800,"Incepta Hygiene and Hospicare Ltd",2,2
173,8901012113387,"Jhonsons Baby Oil 100ml","Baby Care",138,150,"S M International",3,3
174,8850851700626,"Angel baby mosqutio net","Baby Care",600,810,"Angel Yellow Care LTD",1,1
175,1403020412102,"Neocare baby diaper 10pcs(L)","Baby Care",232,340,"Incepta Hygiene and Hospicare Ltd",7,7
176,8690536855704,"Molfix Islak Havlu wet wipes 63 pcs","Baby Care",190,220,"FAIR DISTRIBUTION LTD",1,1
177,8901012111031,"Jhonsons Baby Powder 200gm","Baby Care",145,163,"S M International",0,0
178,8139003002420,"Savlon Twinkle Baby daiper S 44 pieces","Baby Care",725,950,"ACI Limited",6,6
179,8904009616618,"Huggies Wonder Pants 18pcs(M)","Baby Care",440,620,"MultiBrands Ltd",2,2
180,831177120495,"Lil angles Nipple  m","Baby Care",30,39,"Angel Yellow Care LTD",0,0
181,8139003002123,"Savlon Twinkle Baby Diaper 28pcs M","Baby Care",1,725,"ACI Limited",17,17
182,8901012191323,"Johnson's Baby Soap 75g","Baby Care",67,77,"Sohel Brothers",6,6
183,4513574011793,"Pharmaact Zero Cleansing Oil 130g","Baby Care",900,1320,"Japan Beauty Cosmetics ",1,1
184,4710962224227,"Farlin Silicone Nipple 3step ","Baby Care",50,63,"Farlin Industrial Ltd",0,0
185,8901012113370,"Johnsons Baby Oil 50ml","Baby Care",70,120,"Sohel Brothers",10,10
186,8850851700404,"Angel Double Handle","Baby Care",160,220,"Angel Yellow Care LTD",6,6
187,4902430540612,"Oral b stage 2","Baby Care",30,35,"Tradesworth Household Limited",0,0
188,200812061602,"ProdentalB Orange Junior Toothpaste ","Baby Care",55,75,"Tradesworth Household Limited",0,0
189,8941100291337,"Nestle Pre Nan 400g","Baby Food",865,900,"Nestle BD LTD",2,2
190,8941170102038,"sajeeb mr.chocoz 100g ","Baby Food",77,90,"SHAJEEB CORPORATION",2,2
191,8904145911080,"Pedia Sure Vvanilla Delight Flavour 400gm","Baby Food",660,732,"Transcom Distribution Company",5,5
192,8941170002086,"Shezan Corn flakes 275gm","Baby Food",260,300,"SHAJEEB CORPORATION",0,0
193,8941100292945,"Nestle Nido 1+ Protection 350gm","Baby Food",332,350,Organix,6,6
194,8904145911097,"Pedia Sure vanilla delight 1kg","Baby Food",1491,1614,"Transcom Distribution Company",3,3
195,8941100292877,"nestle maggi curry masala 496g","Baby Food",106.5,130,Organix,26,26
196,8941100293461,"Nestle Cerelac Wheat with Apple & Cornn Flakes 400gm","Baby Food",377,400,Organix,7,7
197,8941100292969,"Nestle Nido fortiGorw700gm","Baby Food",480,510,"Nestle BD LTD",4,4
198,4800361000239,"Nestle Koko Krunch 330gm","Baby Food",322,350,"Nestle BD LTD",6,6
199,3219947032518,"Mother Smaile primo1-400g","Baby Food",520,545,"Abul Kahir Consumer",0,0
200,8941170002093,"Shezan Choko Crunch 170gm","Baby Food",165,190,"SHAJEEB CORPORATION",7,7
201,8941100293485,"Nestle Cerelac Rice & Potato with Chicken 400gm","Baby Food",377,400,Organix,5,5
202,8941100293492,"Nestle Cerelac Wheat & Honey 400gm","Baby Food",283,350,"Nestle BD LTD",3,3
203,3299270231529,"Mother Smaile primo2-400g","Baby Food",520,545,"Abul Kahir Consumer",1,1
204,8941100293508,"Nestle Cerelac Wheat & Milk 400gm","Baby Food",283,300,Organix,1,1
205,4800361005500,"Nestle Corn Fiakes 275gm","Baby Food",304,330,"Nestle BD LTD",7,7
206,11711232380000,"Mother samile GrowUp 2+ 400g","Baby Food",300,350,"Abul Kahir Consumer",1,1
207,8901058850307,"Nestle Lactogen 1 Gentle Start 350gm","Baby Food",460,480,"Nestle BD LTD",4,4
208,8901058143607,"nestle lactogen 1 bib 350g","Baby Food",460,480,"Nestle BD LTD",0,0
209,8941100293812,"CERELAC WHET & VEGETABLES WITH CHICKEN ","Baby Food",377,400,"Nestle BD LTD",6,6
210,4808647002120,"Kolson Cocoa Crunch Chocolaty Delicious Breakfast 170gm","Baby Food",135.2,160,"SHAJEEB CORPORATION",3,3
211,11711232380200,"Mother Smaile Profom 400g","Baby Food",470,550,"Abul Kahir Consumer",2,2
212,8901058850338,"Nestle  Lactogen 2","Baby Food",500,590,"Nestle BD LTD",2,2
213,8941170102045,"Sajeeb Mr.Chocoz 200gm","Baby Food",140,160,"SHAJEEB CORPORATION",4,4
214,7613034898098,"NAN AL110 Tin 400g","Baby Food",720,750,"Nestle BD LTD",1,1
215,4800361380812,"LACTOGGEN RECOVER 180G","Baby Food",253,265,"Nestle BD LTD",0,0
216,4800361002851,"Nestle KokoKrunch 170gm","Baby Food",185,200,"Nestle BD LTD",14,14
217,5414752102663,"Mother Smaile Cereal Honey-Wheat-Milk 400g","Baby Food",285,315,"Abul Kahir Consumer",0,0
218,8901058850321,"Nestle Lactogen 2 Gentle Plus 350gm","Baby Food",460,480,"Nestle BD LTD",9,9
219,8901058850314,"Nestle Lactogen 1 Gentle Start 400gm","Baby Food",566,590,"Nestle BD LTD",6,6
220,5429947031518,"Mother Smaile Cereal Rice-Milk 400g","Baby Food",285,315,"Abul Kahir Consumer",2,2
221,8941170002017,"Sajeeb Corn Flakes 100gm","Baby Food",65,80,"SHAJEEB CORPORATION",6,6
222,5412996101879,"Instant oatsmil 500g","Baby Food",255,290,"Vitalac dairy Food ltd",7,7
223,8901542013508,"CCOMPLAIN 350G","Baby Food",220,360,"TRANSCOM  CONSUMER PRODUCT",0,0
224,8901058850352,"Nestle Lactogen 3 Gentle Grow 400 gm","Baby Food",557,580,"Nestle BD LTD",3,3
225,5414752103844,"Mother Smaile Cereal Rice -Potato-Chicken 400g","Baby Food",380,420,"Abul Kahir Consumer",2,2
226,8901058850345,"Nestle Lactogen 3 Gentle Grow 350gm","Baby Food",450,470,"Nestle BD LTD",3,3
227,5375986743735,"Biomil instant Cereal 6 350g","Baby Food",245,280,"Vitalac dairy Food ltd",3,3
228,5429947432538,"Mother Samile Cereal 4Fruits-Milk-Wheat 400g","Baby Food",370,420,"Abul Kahir Consumer",0,0
229,8901058850291,"NEstle Lactogen 1bib ","Baby Food",208,220,"Nestle BD LTD",1,1
230,5412996101695,"Biomil Soy Complete Milk Free Diet 400g tin ","Baby Food",585,630,"Vitalac dairy Food ltd",3,3
231,5412996100643,"Biomil 1 Tin 400g","Baby Food",465,500,"Vitalac dairy Food ltd",1,1
232,5650457799832,"Gastro -Fix special Formula 200g","Baby Food",450,470,"Vitalac dairy Food ltd",2,2
233,4800361370448,"Nestle Nan optipro1 400gm","Baby Food",798,830,"Nestle BD LTD",4,4
234,8941170002079,"Shezan Corn Flakes 150gm","Baby Food",155,180,"SHAJEEB CORPORATION",4,4
235,8941100293409,"cerelec Wheat aple chery bib","Baby Food",169,180,"Nestle BD LTD",2,2
236,5412995100645,"Vita Malt Malted Food Drink 600g","Baby Food",425,450,"Vitalac dairy Food ltd",3,3
237,8941170002109,"shezan choko crunch330g","Baby Food",275,320,"SHAJEEB CORPORATION",6,6
238,5412996100803,"Biomil 3 Tin 400g","Baby Food",465,500,"Vitalac dairy Food ltd",0,0
239,8941100290293,"Nestle Nido Fortified 900gm","Baby Food",852,890,"Nestle BD LTD",5,5
240,5374587534834,"Biomil Rice+Milk Vanilla flovour 350g","Baby Food",215,250,"Vitalac dairy Food ltd",3,3
241,8901058143706,"Nestle Lactogen 2 Gentle Plus 400gm","Baby Food",566,590,"Nestle BD LTD",3,3
242,8941100293676,"Nestle Cerelac Rice potato Chicken bib","Baby Food",169,180,"Nestle BD LTD",2,2
243,8941100293805,"Wheat, Honey& Dates","Baby Food",377,400,"Nestle BD LTD",3,3
244,5412996100728,"Biomil 2 Tin 400g","Baby Food",465,500,"Vitalac dairy Food ltd",2,2
245,5438952046459,"Biomil Soy 400g","Baby Food",490,520,"Vitalac dairy Food ltd",2,2
246,4800361375696,"Nestle Nan optipro2 400gm","Baby Food",798,830,"Nestle BD LTD",2,2
247,8941100293546,"Nestle Cerelac Rice & Milk 400gm","Baby Food",273,290,"Nestle BD LTD",3,3
248,8941100293683,"Nestle cerel Wheat With 3 Fruits bib","Baby Food",141,150,"Nestle BD LTD",2,2
249,5354376548952,"Biomil 1 Bib 350g","Baby Food",361.5,385,"Vitalac dairy Food ltd",4,4
250,8941100292907,"Nestle Nido fortigrow 350gm","Baby Food",240,250,"Nestle BD LTD",6,6
251,8941100293959,"Nestle Cerelac Mixed Fruits bib","Baby Food",169,180,"Nestle BD LTD",1,1
252,4800361396691,"nestle lactogen 4  BIB 350g","Baby Food",430,450,"Nestle BD LTD",2,2
253,5476386963454,"Biomil 2 Bib 350g","Baby Food",359,385,"Vitalac dairy Food ltd",4,4
254,8941100290507,"Nestle Nido FortiGrow 2.5kg","Baby Food",2192,2290,"Nestle BD LTD",2,2
255,8941100293454,"Nestle Cerelac Wheat with 3 fruits ","Baby Food",307,325,Organix,3,3
256,9556001235459,"Nestle cerelac 8 wheat & spinach with fish","Baby Food",235,250,"Nestle BD LTD",0,0
257,5498796237956,"Biomil 3 bib 350g","Baby Food",359,385,"Vitalac dairy Food ltd",4,4
