"SL No.","UPC Code","Item Name","Category Name","Last Purchase Price","Last Sale Price","Company Name","Stock Quantity","Total Quantity"
82,5037378006322,"Autumn & may Lotion 500ml Uk","Body Lotion",500,700,,1,1
83,1802113810000,"Avon Hair Color","Hair Color",450,500,,1,1
84,8888115000144,"Axe oil 10ml","Olive Oil",100,100,,184,184
85,8888115000137,"Axe oil 14ml","Olive Oil",120,125,,91,91
86,8888115000120,"Axe Oil 28ml","Thai Balm",170,180,,132,132
87,"8992895300025 8992895300018 8992915600036     ","AXL Deo Body Spray 150ml","Body Spray",350,500,,25,25
88,8993417502217,"B & B Cologne 120ml","Baby Cologne Spray",120,180,,57,57
89,"8993417176227 8993417476266 8993417476235 8993417176234    ","B & B Kids Body Powder 150gm","Baby Powder",120,120,,284,284
90,5012251007047,"B.F Foot Cream 100ml",Cream,240,280,,21,21
91,5012251012348,"B/F Wax Strips",Strips,180,250,,0,0
92,11803229560000,"Baby Brush twin 024","Baby Toothbrush",0,0,,0,0
93,1802114130000,"Baby Lips","Lip Gel",20,25,,0,0
94,8851123341035,"Baby Mild Powder 180gm","Baby Powder",120,180,,0,0
95,"8993417372230 8993417312236 8993417372216 8993417312229 8993417312212 8993417312243 8993417312267 ","Baby Mist Cologne B/M/E 100ml","Body Mist",100,160,,2073,2073
96,"8993417372131 8993417172113 8993417372117 8993417372124 8993417172120   ","Baby Mist Cologne B/M/E 60ml","Body Mist",80,120,,4400,4400
97,11803068790000,"Baby Toothbrush 024","Baby Toothbrush",62,80,,125,125
98,11803068780000,"Baby Toothbrush 8606","Baby Toothbrush",0,0,,0,0
99,11803068800000,"Baby Toothbrush 9036","Baby Toothbrush",0,0,,0,0
100,11803068770000,"Baby Toothbrush A 09,A013,A08,A02","Baby Toothbrush",26.67,30,,3724,3724
101,8855555555558,"Bamboo Toothpick 1001 pak","Dental Floss",30,40,,83,83
102,1802112490000,"Bamboo Toothpick Jar","Dental Floss",24,30,,25,25
103,8999338169997,"Barber Hair Muse 180ml","Hair Muse",180,180,,40,40
104,6949392944858,"Be Matte Lipstick",Lipstick,60,70,,658,658
105,11803149270000,"Beauty Blander ","Faceial Sponge",40,50,,96,96
106,5012251008105,"Beauty Formula Foot Powder 100g","Foot Scrub",250,280,,1,1
107,"5012251011327 5012251009621      ","Beauty Formula Nose Strips","Face Wash",110,150,,198,198
108,11802268420000,"Bellagio Body Spray 80ml	","Baygon Spray",160,200,,281,281
109,8992832603684,"Bellagio Deodorant Spray 175ml","Body Spray",350,500,,325,325
110,"8992832191167 8992832191181 8992832603622 8992832191198 8992832191174   ","Bellagio Homme Cologne Spray 100ml","Body Spray",300,350,,252,252
111,11803139210000,"Bellagio Homme Edt 50ml","Body Mist",250,359,,78,78
112,"8850233260236 8850233260069      ","Bhasaj Body Lotion 150ml","Body Lotion",100,220,,177,177
113,11803068740000,"Big Orange Airfreshner 320ml","Air Freshener",130,160,,127,127
114,8858838100056,"Bigen Color POwder 6ml","Hair Color",100,120,,17,17
115,11803199460000,"Bio Active Aloe Vera Soap 100ml",Soap,83,200,,2840,2840
116,11804151016000,"Bio Active Banana Crack Heel cream 50ML","Heel cream",130,200,,2884,2884
117,8850722045016,"Bio Active Body Whitening Cream 100ml",Cream,220,300,,496,496
118,11804151019000,"Bio Active Cow Milk  Face Wash 100ML","Face Wash",100,150,,6819,6819
119,11803199430000,"Bio Active Dark Spot Remover Soap 100ml",Soap,83,200,,2806,2806
120,11804151018000,"Bio Active Face Mask Charcoal &  Bamboo 100ML","Peel of Musk",120,150,,0,0
121,11804151017000,"Bio Active Face Mask Charcoal & AloeVera 100ML","Peel of Musk",120,150,,5862,5862
122,8850722530819,"Bio Active Facial Whitening Cream 100ml",Cream,220,300,,632,632
123,11804151020000,"Bio Active Goat  Milk  Face Wash 100ml","Face Wash",100,150,,12,12
124,11803149290000,"Bio Active Goat Milk Soap 100ml",Soap,85,200,,2844,2844
125,11803199450000,"Bio Active Milk Soap 100ml",Soap,83,200,,2841,2841
126,11803199440000,"Bio Active Sulfur Soap 100ml",Soap,83,200,,3423,3423
127,8850722200941,"Bio Active Sun Protection Cream 75ml",Cream,220,300,,1154,1154
128,8853252009909,"Bio Anne Bust Cream 60ml","Bust Cream",240,260,,1,1
129,"8809014275020 8809435660108 8809014275013     ","Bio Care Brush (Korea)",Toothbrush,130,160,,89,89
130,6001159111351,"Bio oil 125ml","Body Massage Oil",700,720,,0,0
131,11804171045000,"Bio Oil 60ml","Olive Oil",430,450,,24,24
132,8857098000014,"Bio Way Shampoo 240ml",Shampoo,350,400,,0,0
133,8855140002757,"Bio Women Shampoo 300ml",Shampoo,380,420,,327,327
134,"8992727003537 8992727005159 8992727005111     ","Biore Men FW 100ml","Face Wash",200,260,,660,660
135,"8851818010505 8851818020405 8992727005937 8992727002837 8992727005555 8992727005555  ","Biore Nose Strips",Strips,140,200,,1198,1198
136,1802113340000,"Biore Women Facewash 100ml","Face Wash",200,250,,487,487
137,8858854550057,"Birthday Eyelash Gum",Eyeliner,350,480,,441,441
138,1802113740000,"Birthday Foot Sponge","Foot Scrub",550,750,,233,233
139,6921199182909,"Black Mask 100ml #","Peel of Musk",120,130,,0,0
140,"6939374102468 6939374102055      ","Blush Makeup Brush","Makeup Brush",80,90,,6,6
141,8850722092744,"Bm.B Whitening Facial Foam 120ml","Face Wash",280,350,,111,111
142,1802112270000,"Body Shop Aloe Day/Night Cream 50ml",Cream,800,900,,0,0
143,5028197182151,"Body Shop Banana/Rainforce Shampoo 250ml UK",Shampoo,480,550,,6,6
144,5028197549855,"Body shop Mineral Mask 100ml","Face Wash",780,850,,0,0
145,1802111360000,"Body Shop Rain Force Conditioner 250ml UK",Conditioner,450,500,,0,0
146,5028197528959,"body shop Seaweed Cream 50ml UK",Cream,800,850,,0,0
147,5028197520151,"Body shop Seaweed/Toner/Aloe/Clenser 250ml","Facial Toner",680,750,,0,0
148,"5028197542948 5028197578763 5028197449636     ","Body Shop Shawer Gel 250ml uk","Body Wash",430,450,,5,5
149,5028197549893,"Body Shop Tea Tree Facial Scrub 100ml UK","Face Wash",540,600,,4,4
150,5028197200459,"Body Shop TT BB Cream 40ml UK",Cream,500,550,,0,0
151,5028197295592,"Body Shop V-E Aqua Boost Cream",Cream,850,1000,,1,1
152,1802112070000,"Body Shop V-E Day Cream 100ml",Cream,980,1050,,1,1
153,5028197199920,"Body Shop Vitamin-C F.W 125ml Uk","Face Wash",800,850,,0,0
154,1802111290000,"Bohua Comb 31 Set",Comb,160,180,,1,1
155,"025929165708 025929166538      ","Bondage Body spray 150ml","Body Spray",200,200,,2,2
156,5045092618615,"Boots Cucumber Cream 100gm UK",Cream,200,220,,1,1
157,1802113120000,"Boots Facial Wash 150ml UK","Face Wash",250,250,,0,0
158,5000167189735,"Boots Hand Cream 100ml",Cream,200,250,,3,3
159,"737052530215 737052351704      ","Boss Body Spray 150ml","Body Spray",800,850,,8,8
160,11803088980000,"Brut After Sahve 100ml","After Shave",290,300,,1,1
161,11803089060000,"Brut Body Spray 200ml","Body Spray",155,160,,0,0
162,"3014230021039 8711700634922      ","Brut EDT Parfume 100ml",Parfume,350,350,,17,17
163,827755070023,"Brut Stick 63g","Deo Stick",160,240,,161,161
164,1802115490000,"Bumbim Soap",Soap,200,250,,203,203
165,8858831000247,"Bust Collagen Soap 70gm",Soap,60,100,,252,252
166,1802112890000,"Butterfly Eye Brow",Eyeliner,50,80,,0,0
167,8850007650645,"C & C Acne Gel",Cream,200,250,,130,130
168,11803229570000,"C & C F.W Bottle 50ml","Face Wash",60,90,,99,99
169,3574660407853,"C & C Facewash 150ml UK","Face Wash",350,380,,4,4
170,"9556006283127 9556006283110      ","C & C FW Facial Foam 100ml Bottle","Face Wash",150,170,,1682,1682
171,8991111112350,"C & C FW Tube 100ml","Face Wash",160,200,,2397,2397
172,8991111111995,"C & C Toner 100ml","Facial Toner",130,150,,47,47
173,1802111210000,"Cake Decoration","Cake Decoration",400,500,,0,0
174,"8992832604179 8992832604162 8992832604148 8992832604155    ","Camellia Body mist 100ml","Body Mist",130,160,,14,14
175,"8992832191136 8992832191150      ","Camellia Body Spray 100ml","Body Spray",120,140,,82,82
176,1802114140000,"Candy Lip Balm 10ml","Lip Gel",60,100,,0,0
177,"8851427001239 8851427001079      ","Carabeau Hair Color","Hair Color",350,380,,0,0
178,8851427010200,"Carabeau Hair Loss Shampoo 250ml",Shampoo,380,650,,126,126
179,"8851427002380 8851427002397 8851427002410     ","Carebeau Beauty Spa Salt Scrub Jhar 700ml","Body Salt",250,380,,505,505
180,"8851427009884 8851427009907 8851427009891     ","Carebeau Enjoy Hair Protein Serum","Hair Serum",250,350,,55,55
181,8851427013928,"Carebeau Goat MIlk F.W 100ML","Face Wash",130,250,,1167,1167
182,1802117900000,"Carebeau Goat MIlk Lotion 300ml","Body Lotion",200,350,,314,314
183,"8851427007941 8851427007934 8851427012822 8851427007958    ","Carebeau Goat Milk Lotion 600ml","Body Lotion",350,600,,214,214
184,8851427007552,"Carebeau Goat milk Shawer Gel 600ml","Body Wash",350,500,,166,166
185,"8851427003851 8851427012693      ","Carebeau Goat Milk Shower Cream 300g","Body Wash",150,350,,215,215
186,"8851427013171 8851427013188      ","Carebeau Hair Spa 500ml","Hair Treatment",350,400,,58,58
187,"8851427008351 8851427009624 8851427004148     ","Carebeau Hair Treatment 500ml","Hair Treatment",350,400,,271,271
188,8851427005589,"Carebeau Massage Cream 450ml",Cream,280,400,,143,143
189,8851427004056,"Carebeau Massage Oil 1000ml","Body Massage Oil",550,700,,292,292
190,8851427003240,"Carebeau Massage Oil 450ml","Body Massage Oil",300,400,,1427,1427
191,"8851427001390 8851427001406 8851427004018     ","Carebeau V-E Cream 500ml",Cream,300,350,,103,103
192,"8851427007897 8851427007927      ","Carebeau White Spa Lotion 200ml","Body Lotion",130,200,,1211,1211
193,8851427003295,"Carebue Anti Hair Loss Serum 50ml","Hair Serum",300,350,,423,423
194,"8852053014044 8852053014013      ","Carring Hair Gel Spray 220ml","Hair Spray",180,200,,570,570
195,8852053015010,"Carring Hair Muse 220ml","Hair Muse",260,280,,106,106
196,"8852053016031 8852053016178 8852053016062 8852053016147    ","Carring Hair Treatment 250ml","Hair Treatment",180,250,,2177,2177
197,"8852053016185 8852053016154 8852053016024 8852053016055    ","Carring Hair Treatment 500ml","Hair Treatment",350,400,,831,831
198,8852053016635,"Carring Magix Hair Spa 500ml","Hair Spa",620,700,,1044,1044
199,8992832130012,"Casablanca Body Spray 200ml","Body Spray",300,350,,5,5
200,11804161042000,"Cathy Doll  Ready 2 White Milky cream pack  100ml",Cream,450,650,,49,49
201,"8858842025048 8858842010044      ","Cathy Doll CC Body Cream 128ml","Facial Toner",380,500,,62,62
202,8809396174058,"Cathy Doll Ready 2 White Lotion 150ml","Body Lotion",450,650,,0,0
203,11804161039000,"Cathy doll snail gold ",Cream,750,1200,,24,24
204,11804161040000,"Cathy doll snail pink 50ml",Cream,700,1000,,14,14
205,8858842011676,"Cathy Doll Sunscreen 50g",Cream,220,350,,0,0
206,11803139230000,"Catydoll  cc Cream 50ml",Cream,300,500,,8,8
207,8850722092898,"Caviar Aloe Plus Gluta Facial Foam 150ml","Face Wash",160,250,,80,80
208,8850722068794,"Cavier Magic Color Lip 2.7ml","Lip Gel",50,60,,0,0
209,8850722092775,"Cavier Rose Gold Foam 150ml","Face Wash",150,250,,124,124
210,8850722200668,"Cavier Sun Screen Lotion 150ml","Body Lotion",120,150,,6,6
211,8850722038988,"CC Powder & Blush",Facepowder,120,150,,1,1
212,1802115460000,"Charcoal Soap 65g",Soap,30,100,,357,357
213,8850014440017,"Cherie Baby 3IN1","Cotton Bud",120,150,,759,759
214,1802111530000,"Cherie Baby 3IN2 Set","Cotton Bud",120,160,,72,72
215,8850014519393,"Cherie Baby Cotton Bud 1001 Can","Cotton Bud",35,50,,3852,3852
216,8850014513889,"Cherie Baby Cotton Bud 2001 Can","Cotton Bud",50,80,,3471,3471
217,8850014411093,"Cherie Baby Cotton Bud 3001 Can","Cotton Bud",70,90,,1272,1272
218,1802111500000,"Cherie Cotton Buds Normal soft 100","Cotton Bud",210,280,,340,340
219,1802111510000,"Cherie Cotton Buds Normal soft 2001","Cotton Bud",350,580,,242,242
220,8850014453222,"Cherie Cotton Pad Non Press","Cotton Ball",100,120,,204,204
221,11804151015000,"Cherie Cotton Pad Round 80Pcs","Cotton Ball",75,120,,228,228
222,8850014421238,"Cherie Cotton Pleats 4.5m","Cotton Ball",120,160,,222,222
223,1802111440000,"Cherie Mini Cotton Bud 100","Cotton Bud",210,300,,310,310
224,1802111480000,"Cherie Mini Cotton Bud 200","Cotton Bud",350,580,,145,145
225,5000386147745,"Cherly Parfume 100ml",Parfume,350,380,,0,0
226,1802111540000,"Chic De Mirror No: 430-5 small",Mirror,50,60,,16,16
227,1802114440000,"Chic De Mirror No: 430-6 Medium",Mirror,70,80,,2,2
228,1802114450000,"Chic De Mirror No: 430-8 Big",Mirror,80,90,,0,0
229,8998866106191,"Ciptadent Paste 190gm",Toothpaste,100,150,,591,591
230,8850722044811,"Civic Aloevera Whitening Lotion 200ml","Body Lotion",150,250,,501,501
231,8850722092720,"Civic Apple Red facewash 150ml","Face Wash",140,250,,231,231
232,8850722092713,"Civic Banana F.W 150ml","Face Wash",140,250,,90,90
233,8850722034782,"Civic Oil Control Whitening Face Powder",Facepowder,90,150,,202,202
234,8850722092164,"Civic Papaya Facewash 180ml","Face Wash",150,220,,197,197
235,8850722092935,"Civic Red Milk F.W 180ml","Face Wash",110,180,,172,172
236,1802113560000,"Civic Royal No1 Face Power",Facepowder,100,180,,224,224
237,8850722039077,"Civic Snail White Face powder",Facepowder,90,150,,232,232
238,1802113510000,"Civica Face Powder",Facepowder,90,150,,0,0
239,8993286421206,"Classic White Soap 85gm",Soap,45,100,,5321,5321
240,8999999720940,"Clear Hair Cream Anti Dandruff 100gm","Hair Cream",110,180,,180,180
241,11802278450000,"Clear Men Shampoo 650ml	",Shampoo,520,580,,1,1
242,"8851932265485 8851932263177 8851932314626     ","Clear Shampoo 350ml",Shampoo,250,280,,69,69
243,8851932292580,"Clear Shampoo 480ml",Shampoo,380,450,,0,0
244,"8851932265386 8851932265409 8851932265324 8851932265348    ","Clear Shampoo Men/Women 180ml",Shampoo,140,160,,1363,1363
245,839977005356,"Clearasil Facewash 192ml Usa",Facewash,480,500,,0,0
246,5011417546284,"Clearasil Facewash Tube uk","Face Wash",370,400,,0,0
247,"5011417563694 5011417546185 5011417563717     ","Clearasil FW 150ml Pump UK","Face Wash",380,400,,35,35
248,5000158100664,"Clearasil Toner 150ml","Facial Toner",350,380,,0,0
249,1802115860000,"Close Up Paste 160gm",Toothpaste,140,160,,0,0
250,8851748000102,"Cockroach powder 10G",Cockroach,58.33,80,,343,343
251,6001067003366,"Colgate Advance Whitening Past 100g",Toothpaste,100,120,,1491,1491
252,11803209530000,"Colgate Advance Whitening Past 145g",Toothpaste,140,150,,84,84
253,8850006922729,"Colgate Baby Brush","Baby Toothbrush",30,40,,972,972
254,11804151023000,"Colgate Baby Toothpaste 40ml ","Baby Toothpaste",55,80,,384,384
255,8850006324172,"Colgate Max Fresh Toothpast 100ml",Toothpaste,100,120,,1735,1735
256,"8850006304686 8850006306260 8850006305201 8850006303269    ","Colgate MW 500ml","Mouth Wash",280,340,,778,778
257,"9556031159466 9556031159473      ","Colgate Paste 75g",Toothpaste,80,90,,463,463
258,9556031089626,"Colgate Toothbrush Twister",Toothbrush,65,70,,153,153
259,1802111750000,"COLLAGEN Cream+Soap Set",Cream,200,250,,8,8
260,1802118400000,"Collagen Lotion 200ml","Body Lotion",300,320,,0,0
261,1802112310000,"Collagen Vitamin E Soap 85g",Cream,60,70,,12,12
262,025929121506,"Colour Me Parfume 50ml",Parfume,390,400,,0,0
263,"025929127256 025929122831 025929122732     ","Colour Me Women Body Spray 150ml","Body Spray",180,190,,0,0
264,1802111240000,Comb,Comb,20,50,,414,414
265,1802111310000,"Comb (Lice)",Comb,116,250,,17,17
266,1802111270000,"Comb Prc",Comb,13,15,,2,2
267,11804151033000,"Confectionary Paper No: 3217 ""B""","Cake Decoration",150,200,,40,40
268,1802114460000,"Cosmetics Mirror (C)",Mirror,280,340,,5,5
269,8850014481003,"Cotton Ball 40gm","Cotton Ball",29.17,40,,1557,1557
270,11803109120000,"Cotton Bud 100Pcs Square Box","Cotton Bud",350,400,,79,79
271,11803109130000,"Cotton Bud 180Pcs Square Box","Cotton Bud",350,450,,91.2,91.2
272,11803109140000,"Cotton Bud 200Pcs Plastic Love Box","Cotton Bud",30,80,,1788,1788
273,1802111420000,"Cotton Bud 3Diamond 1001","Cotton Bud",160,220,,511,511
274,8809341837656,"Cucumber Body Gell 250ml","Sooting Gel",140,150,,13,13
275,8850722090320,"Cucumber FW 190ml","Face Wash",100,120,,184,184
276,8850169547210,"Cussons Baby Oil 100ml","Baby Oil",140,160,,60,60
277,8998103004495,"Cussons Baby Oil 200ml","Baby Oil",240,260,,2,2
278,8998103012308,"Cussons Baby Powder 350+150gm","Baby Powder",160,200,,3,3
279,8998103001029,"Cussons Baby Set Mini","Baby Gift Set",260,300,,2,2
280,"8998103001586 8998103001579 8998103001593     ","Cussons Kids Toothpaste 45gm","Baby Toothpaste",50,60,,218,218
281,11802258250000,"Cussons Mosquito oil 100ml","Baby Oil",250,300,,7,7
282,9557348002506,"Cuticura Talcum Powder 250gm",Powder,170,200,,0,0
283,9557348004005,"Cuticura Talcum Powder 400gm",Powder,270,300,,3,3
284,11804151014000,"Daily Fresh Gel 70gm","Air Freshener",160,200,,712,712
285,8851228007058,"Darlie Double Action Toothpaste 180gm",Toothpaste,140,150,,553,553
286,5012874248582,"David Beckham Body Spray 150ml","Body Spray",250,260,,0,0
287,8857123698117,"Deemild Toothbrush 526",Toothbrush,60,100,,176,176
288,11803058660000,"Degree Deo Stick 45g","Deo Stick",0,0,,0,0
289,079400251602,"Degree Stick 45g","Deo Stick",160,220,,72,72
290,079400116765,"Degree Stick 48g","Deo Stick",160,250,,0,0
291,11804019700000,"Denim Body Spray 200ml","Body Spray",0,0,,0,0
292,11803089080000,"Denim Roll on 50ml","Deo Roll On",150,150,,0,0
293,"8858947903784 8858947904644      ","DERLISE SPA SALT 300ml","Spa Salt Body Scrub",150,250,,131,131
294,11804161035000,"Derlise spa salt 800ml","Spa Salt Body Scrub",400,450,,120,120
295,"8993560025021 8993560025069 8993560025106     ","Dettol Soap 110gm",Soap,50,60,,826,826
296,"8850360026347 8850360029010      ","Dettole Body wash 500ml","Body Wash",400,450,,7,7
297,799439308947,"Dexe Black Mask 100ml","Peel of Musk",135,140,,253,253
298,799439309296,"Dexe Black Musk Box","Peel of Musk",250,300,,41,41
299,11803119170000,"Dexe Gold Musk 150ml",Mask,150,160,,163,163
300,11803068810000,"DEXE HairLoss Shampoo 200ml",Shampoo,200,400,,329,329
301,6932511215069,"Disaar Gel 100g",Blam,120,200,,393,393
302,6932511204865,"Disaar Musel Pain 50ml","Thai Balm",120,150,,443,443
303,6932511214161,"Disaar Rapid Relif 50ml","Thai Balm",120,150,,712,712
304,8858927500439,"Dorliene Slim Soap 80gm",Soap,80,120,,28,28
305,"8718114562575 8711600451650 8718114627922 8718114562506 8718114627007   ","Dove Conditioner 200ml",Conditioner,160,185,,125,125
306,8851932351249,"Dove Conditioner 460ml",Conditioner,350,400,,21,21
307,"8717163332122 5000228023411      ","Dove Deo Spray 150ml","Body Spray",150,160,,1,1
308,11803089070000,"Dove Lotion 400ml","Baby Lotion",315,320,,1,1
309,"4800888150066 4800888150042 4800888183132     ","Dove Roll on 50ml","Deo Roll On",100,130,,502,502
310,"8718114561660 8711600450523 8718114621371 8718114622521 8718114560939   ","Dove Shampoo 250ml",Shampoo,160,180,,563,563
311,"8851932275149 8851932231374      ","Dove Shampoo 375ml",Shampoo,250,280,,22,22
312,"8851932351188 8851932280686 8851932227537     ","Dove Shampoo 480ml",Shampoo,400,420,,358,358
313,11803068920000,"Dove shampoo 700ml",Shampoo,540,540,,0,0
314,"8712561593335 8712561630764 8712561641173 8712561609364    ","Dove Shower Gel 250ml","Body Wash",140,160,,0,0
315,"8712561625760 8712561615242 8712561645690 8712561727105 8712561607988   ","Dove Shower Gel 500ml","Body Wash",240,260,,47,47
316,"30056671 50287062 50285662 96030257    ","Dove Stick 40ml","Deo Stick",130,160,,1245,1245
317,6921199182893,"DR. Dave Black Mask 50ml","Peel of Musk",90,100,,114,114
318,8853252009282,"DR. Jems Sliming Gel+Soap",Cream,300,450,,14,14
319,1802112920000,"Drowing Eye Brow",Eyeliner,50,80,,0,0
320,11804161041000,"Egg skin cream 50ml",Cream,400,700,,50,50
321,"8850722068930 8850722069326      ","EH Aloe Vera Magic Lip 3.2g","Lip Gel",60,100,,605,605
