"SL No.","UPC Code","Item Name","Category Name","Last Purchase Price","Last Sale Price","Company Name","Stock Quantity","Total Quantity"
91,11804151013000,"Kodomo Baby Powder 400ml","Baby Powder",200,260,,1246,1246
92,8850007010722,"Johnson Baby Powder 400gm","Baby Powder",190,230,,1023,1023
93,11807281095000,"KODOMO BABY POWDER 300GR","Baby Powder",120,180,,0,0
94,11807281093000,"CUSSON PRICKLY 100GR+50GR","Baby Powder",80,130,,717,717
95,8998183425005,"Kids Shampoo 500ml","Baby Shampoo",150,160,,9,9
96,"8850002012844 8850002906457 8850002012547 8850002011878    ","Kodomo Shampoo 100ml","Baby Shampoo",85,110,,6,6
97,11803089030000,"Johnson Baby Shampoo 500ml","Baby Shampoo",340,350,,0,0
98,"8993417390210 8993417390234 8993417390227     ","Eskulin Kid's Shampoo & Conditioner 200ml","Baby Shampoo",130,200,,103,103
99,1802114500000,"Mother Care Top/Bath/Sh 500ml UK","Baby Shampoo",430,460,,0,0
100,9556006000250,"Johnson Baby Shampoo 200ml","Baby Shampoo",135,170,,3,3
101,9556006014547,"Johnson Baby Shampoo 100ml","Baby Shampoo",80,100,,0,0
102,5021464959029,"MARINA lOTION 200ML","Baby Shampoo",400,430,,174,174
103,"8998866105279 8998866106030      ","Kodomo Shampoo 200ml (IN)","Baby Shampoo",120,180,,2726,2726
104,1802114400000,"Johnson Baby Shampoo 50ml","Baby Shampoo",40,46,,11,11
105,"4801010560500 4801010562108 4801010561309     ","Johnson Baby Soap 100gm","Baby Soap",45,55,,0,0
106,8850007020271,"Johnson Baby Soap 150gm","Baby Soap",64,76,,366,366
107,11806111075000,"Jhonsons Baby Soap USA","Baby Soap",85,85,,0,0
108,1802114800000,"Kodomo Baby Soap 75ml","Baby Soap",45,56,,0,0
109,"8850007020462 8850007020257      ","Johnson Baby Soap 75gm","Baby Soap",50,55,,196,196
110,8998866105354,"Kodomo Brush+Paste+Kids 3 in 1","Baby Toothbrush",100,150,,55,55
111,11803068790000,"Baby Toothbrush 024","Baby Toothbrush",62,80,,18,18
112,1802114900000,"Kodomo Brush","Baby Toothbrush",25,40,,0,0
113,11803068770000,"Baby Toothbrush A 09,A013,A08,A02","Baby Toothbrush",26.67,30,,3492,3492
114,8850006922729,"Colgate Baby Brush","Baby Toothbrush",30,40,,96,96
115,11803068800000,"Baby Toothbrush 9036","Baby Toothbrush",0,0,,0,0
116,8998866102605,"Kodomo Brush+Paste 2 in 1","Baby Toothbrush",70,120,,112,112
117,11803068780000,"Baby Toothbrush 8606","Baby Toothbrush",0,0,,0,0
118,11803229560000,"Baby Brush twin 024","Baby Toothbrush",60,80,,1856,1856
119,11804151023000,"Colgate Baby Toothpaste 40ml ","Baby Toothpaste",60,80,,662,662
120,1802115300000,"Kodomo Baby Paste 45gm Mix","Baby Toothpaste",50,60,,0,0
121,11805281064000,"Oral b Baby past UK 75ml","Baby Toothpaste",0,0,,0,0
122,"8998103001586 8998103001579 8998103001593     ","Cussons Kids Toothpaste 45gm","Baby Toothpaste",50,60,,0,0
123,8853976005928,"Yoko Herbal Paste 40g","Baby Toothpaste",80,90,,18,18
124,"8999999705985 8999999707743      ","Pepsodent Junior Paste 50gm","Baby Toothpaste",50,70,,7202,7202
125,4015400622413,"PEMPERS BABY WIPS 56'S","Baby Wipes",140,160,,188,188
126,8852232202538,"Thai Cotton Wips","Baby Wipes",20,25,,935,935
127,5029053563732,"HUGGIES BABY WIPES 72'S","Baby Wipes",140,160,,205,205
128,3574661265551,"Johnson Baby Wipes","Baby Wipes",120,140,,0,0
129,"5060120166746 5060120166685 5012251010634     ","XBC Facial Wips","Baby Wipes",150,220,,40,40
130,8850273151303,"ART Rat Killer 80ml","Baygon Spray",85,120,,355,355
131,8853603501069,"Mosquito Racket","Baygon Spray",200,250,,129,129
132,11803078970000,"HIT AEROSOL 600 ML ","Baygon Spray",300,400,,5,5
133,11802268420000,"Bellagio Body Spray 80ml	","Baygon Spray",160,200,,243,243
134,8992772064286,"Soffel mosqoito spray 80g","Baygon Spray",200,220,,23,23
135,8850175066026,"Off! Spray 170gm","Baygon Spray",400,450,,160,160
136,6932511215069,"Disaar Gel 100g",Blam,120,200,,266,266
137,8850434078197,"Garnier Body Lotion 400ml","Body Lotion",360,450,,50,50
138,"8850722043708 8850722200514      ","Aron Gold Lotion UV50 300ml","Body Lotion",200,350,,387,387
139,8857101125772,"YC UV Expert Whitening Lotion 250ml","Body Lotion",200,220,,0,0
140,11809111151000,"B Tex Expart Lotion 250ml","Body Lotion",240,280,,69,69
141,8851932143578,"Vaseline Hand & Nails Lotion 85ml","Body Lotion",200,240,,42,42
142,"8855140006748 8855140006762      ","Plante Camu camu White Body Lotion 850ml","Body Lotion",600,850,,26,26
143,9789741075973,"Is Me Lotion 400ml","Body Lotion",400,480,,141,141
144,1802118500000,"Vampire Lotion 500ml","Body Lotion",400,900,,2,2
145,"8850233260236 8850233260069      ","Bhasaj Body Lotion 150ml","Body Lotion",100,220,,91,91
146,11808091117000,"Gluta whitening Ocen Vite 250ml","Body Lotion",350,800,,15,15
147,8850722043203,"Aron V-E Serum Lotion 400ml","Body Lotion",200,380,,167,167
148,5037378006322,"Autumn & may Lotion 500ml Uk","Body Lotion",500,700,,0,0
149,11810111163000,"Cathy Doll  Body Lotion 450ml","Body Lotion",550,700,,108,108
150,"8859178707516 8859178707615      ","Mistin White Spa Lotion 400ml","Body Lotion",280,350,,258,258
151,11804151032000,"kojic papaya lotion ","Body Lotion",700,1000,,0,0
152,"6297000669243 6297000669267 6297000442617     ","Yardeley Lotion 200ml","Body Lotion",250,280,,2,2
153,8858902500072,"Sipan Lotion 700ml","Body Lotion",500,600,,2,2
154,8850722044101,"EH Green Apple Body Lotion 240ml","Body Lotion",250,400,,25,25
155,11808191143000,"Red Wine  Boster Mask  140ml","Body Lotion",320,360,,50,50
156,"8850722040820 8850722043807 8850722040806     ","Eh Velvet Whitening Lotion 400g","Body Lotion",350,380,,1,1
157,8809396174058,"Cathy Doll Ready 2 White Lotion 150ml","Body Lotion",420,700,,130,130
158,11804151030000,"Aron Snail White Body Lotion 800ml","Body Lotion",600,800,,0,0
159,1802117900000,"Carebeau Goat MIlk Lotion 300ml","Body Lotion",200,350,,0,0
160,"8850029024196 8850029022833      ","Nivea Lotion Extra White 600+600ml","Body Lotion",900,1250,,1002,1002
161,8850722044590,"Aron Gluta Milky Body Lotion 800ml","Body Lotion",550,850,,66,66
162,"8851932143370 8851932283953      ","Vaseline Lotion Deep/ Healthy White 600ml Thai","Body Lotion",500,650,,66,66
163,11809181154000,"Mistin Sun Cream 150ml","Body Lotion",0,0,,0,0
164,11810201170000,"Mori Lotion 200ml","Body Lotion",200,200,,408,408
165,"8851427007941 8851427007934 8851427012822 8851427007958    ","Carebeau Goat Milk Lotion 600ml","Body Lotion",350,600,,4,4
166,8850722200668,"Cavier Sun Screen Lotion 150ml","Body Lotion",120,150,,0,0
167,8850722044811,"Civic Aloevera Whitening Lotion 200ml","Body Lotion",150,250,,98,98
168,"8859178707608 8859178707493      ","Mistin White Spa Lotion 200ml","Body Lotion",170,200,,487,487
169,11808091120000,"Vampire Serum 120ml","Body Lotion",340,800,,94,94
170,8853434000021,"Is Me Lotion 190ml","Body Lotion",150,220,,0,0
171,1802118600000,"Omo Lotion 500ml","Body Lotion",500,700,,107,107
172,"6946221235118 6946221235118      ","ICe Suminer Lotion Aloe/Cucomber/Honer 300ml","Body Lotion",150,180,,0,0
173,11808091118000,"Gluta wink white vite 500ml","Body Lotion",350,800,,49,49
174,8851929010654,"Is Me Lotion 500ml","Body Lotion",400,550,,6,6
175,1802118400000,"Collagen Lotion 200ml","Body Lotion",300,320,,0,0
176,"4005808353200 4005808355877      ","Nivea Lotion UV Whitening 400ml","Body Lotion",350,450,,92,92
177,1802116700000,"Vaseline Lotion 200ml","Body Lotion",170,220,,0,0
178,3600541333789,"Garnier Body lotion 250ml","Body Lotion",400,450,,6,6
179,11808191144000,"AHA Serum 30ml","Body Lotion",200,300,,201,201
180,"6297000226767 6297000226750 6297000669274     ","Yardley Lotion 400ml","Body Lotion",482,500,,0,0
181,1802116500000,"Vaseline Lotion 400ml","Body Lotion",300,400,,53,53
182,8850722044323,"Aron Lemon Whitening Body Lotion 400ml","Body Lotion",300,480,,282,282
183,"8858927505595 8858927505618      ","Pannamas Lighting Lotion 450ml","Body Lotion",400,800,,2097,2097
184,8850722043647,"Aron UV Lotion 250ml","Body Lotion",140,200,,74,74
185,8850722044620,"Aron Snail Now Body Lotion 400ml","Body Lotion",300,400,,0,0
186,"795144060071 795144060163      ","Intimate Lotion 590ml","Body Lotion",300,350,,11,11
187,11808191140000,"V-C Lotion 99% 200ml","Body Lotion",700,1000,,25,25
188,7980036045479,"Pannamas Rice/Goat MIlk Lotion 500ml","Body Lotion",400,600,,70,70
189,"8851427007897 8851427007927      ","Carebeau White Spa Lotion 200ml","Body Lotion",200,220,,2153,2153
190,8851427003240,"Carebeau Massage Oil 450ml","Body Massage Oil",250,400,,216,216
191,6001159111351,"Bio oil 125ml","Body Massage Oil",700,720,,0,0
192,8851427004056,"Carebeau Massage Oil 1000ml","Body Massage Oil",550,700,,232,232
193,"3607343499262 3607343392945      ","Play Body Body Mist 100ml","Body Mist",160,220,,0,0
194,"8993417372131 8993417172113 8993417372117 8993417372124 8993417172120   ","Baby Mist Cologne B/M/E 60ml","Body Mist",80,120,,3637,3637
195,"6955702401386 ","Evangeline Body Mist 100ml","Body Mist",140,150,,31,31
196,"8992832604179 8992832604162 8992832604148 8992832604155    ","Camellia Body mist 100ml","Body Mist",130,160,,7,7
197,"667534419601 667536447671 667528031123 667537008642 667535677185 667535677185  ","Victoria Secret Body Mist 100ml","Body Mist",480,600,,2,2
198,11802268300000,"Aini fresh Edt perfume 100ML	","Body Mist",160,350,,1,1
199,11803119180000,"Victoria Body Mist 100ml	","Body Mist",300,350,,18,18
200,1802111470000,"Evangeline Body Mist 60ml","Body Mist",200,350,,303,303
201,11802258240000,"GLADE MATIC SPRAY  REFILL 162gm","Body Mist",220,280,,244,244
202,"8998866605953 8998866605922 8998866605946     ","Fres & Natural Body Mist 100ml","Body Mist",100,250,,357,357
203,"8998103013565 8998103013558      ","Imperial Body Mist","Body Mist",120,180,,0,0
204,"8993417372230 8993417312236 8993417372216 8993417312229 8993417312212 8993417312243 8993417312267 ","Baby Mist Cologne B/M/E 100ml","Body Mist",100,160,,1350,1350
205,"8992856891609 8992856891593 8992856891647     ","Izzi Body Mist 60ml","Body Mist",100,120,,138,138
206,"8992856890831 8992856891654 8992856890824 8992856890855    ","Izzi Body Mist 100ml","Body Mist",140,180,,742,742
207,11803139210000,"Bellagio Homme Edt 50ml","Body Mist",250,359,,15,15
208,8856680001446,"Legano Spa Salt 250ml","Body Salt",200,250,,90,90
209,"8854302810476 8854302810421 8854302810414 8854302810438    ","Giffine Body Salt","Body Salt",80,150,,20,20
210,"8856680001002 8856680001385 8856680004379 8856680000982 8856680001019   ","Legano Spa Salt 750ml","Body Salt",300,380,,1070,1070
211,8857101146074,"YC Spa Salt Pack 300ml","Body Salt",90,130,,421,421
212,"8851427002380 8851427002397 8851427002410     ","Carebeau Beauty Spa Salt Scrub Jhar 700ml","Body Salt",250,380,,453,453
213,1400000002018,"Hand Lopa","Body Scrub",130,150,,4,4
214,"8853976005812 8853976004938 8853976004242     ","Yoko Body Butter Cream 200ml","Body Scrub",250,300,,12,12
215,11808091133000,"Lopa Body Wash Thai","Body Scrub",55,55,,271,271
216,1802119500000,"Lopa Body Wash","Body Scrub",60,100,,18,18
217,6281056585657,"Prophecy Body spray 150ml","Body Spray",220,250,,18,18
218,"8992832603615 8992832603172 8992832603165     ","Regazza Spray Cologne 100ml","Body Spray",300,350,,5,5
219,5012874248582,"David Beckham Body Spray 150ml","Body Spray",250,260,,0,0
220,"8717163332122 5000228023411      ","Dove Deo Spray 150ml","Body Spray",150,160,,1,1
221,4005808300228,"Nivea Men Body Spray 150ml","Body Spray",140,160,,0,0
222,"3607343816656 3607345401119 3607345380247 3614222813781    ","Adidas Body Spray 150ml","Body Spray",160,165,,0,0
223,8992832603684,"Bellagio Deodorant Spray 175ml","Body Spray",350,500,,41,41
224,"025929127256 025929122831 025929122732     ","Colour Me Women Body Spray 150ml","Body Spray",180,190,,0,0
225,"3360372115601 3360372058892      ","Armani Body Spray 150ml","Body Spray",1050,1250,,1,1
226,4015000519915,"Fa Body Spray 200ml","Body Spray",140,160,,16,16
227,"8992902102017 8992902102024      ","Tabac BS 200ml","Body Spray",350,580,,91,91
228,"8904256001441 4005900207999 8904256001410     ","Nivea  Deo Box 100ml","Body Spray",240,250,,1,1
229,"8992895300025 8992895300018 8992915600036     ","AXL Deo Body Spray 150ml","Body Spray",350,500,,0,0
230,11802268430000,"Sports Perfume Body Spray 175ml	","Body Spray",180,300,,261,261
231,"025929165708 025929166538      ","Bondage Body spray 150ml","Body Spray",200,200,,0,0
232,6281056585459,"Prophecy Body Spray 250ml","Body Spray",320,350,,10,10
233,11804019700000,"Denim Body Spray 200ml","Body Spray",0,0,,0,0
234,"8992832191136 8992832191150      ","Camellia Body Spray 100ml","Body Spray",120,140,,63,63
235,6281056585466,"Prophecy Body Spray 125ml","Body Spray",150,150,,80,80
236,"8992832191167 8992832191181 8992832603622 8992832191198 8992832191174   ","Bellagio Homme Cologne Spray 100ml","Body Spray",300,350,,0,0
237,"3614221642313 3614221641989 3614221642054 3614221642160 3614221642443 3614221642511  ","Play Boy Body Spray 150ml","Body Spray",190,200,,0,0
238,8992895171106,"Pierre Cardin Body Spray 200ml","Body Spray",350,700,,22,22
239,11803089060000,"Brut Body Spray 200ml","Body Spray",155,160,,0,0
240,"5014697027948 5014697027962 5014697027924 5014697027900 8903105   ","Yeardly Body Spray 200ml","Body Spray",165,180,,18,18
241,8992895141154,"Anais BS 150ml","Body Spray",650,850,,15,15
242,"9300830021871 9300830021857 9300830021901 9300830021840    ","Impuls Body Spray 75ml","Body Spray",120,140,,10,10
243,"737052530215 737052351704      ","Boss Body Spray 150ml","Body Spray",800,850,,0,0
244,8992832130012,"Casablanca Body Spray 200ml","Body Spray",300,350,,1,1
245,"8992902152005 8992902152012      ","Marlboro Body Spray 200ml","Body Spray",350,400,,0,0
246,"6291105540087 6291105540049 6291105540148     ","Hot Ice Body Spray 150ml","Body Spray",165,170,,421,421
247,"6281056598619 6281056598602      ","Prophecy Body Spray 100ml","Body Spray",120,120,,1740,1740
248,11809241155000,"Aramusk Perfume Body spray ","Body Spray",230,240,,6,6
249,"8901030598913 8901030598852 8901030598838 7791293033600 7791293033570   ","Rexona Body Body Spreay 150ml","Body Spray",140,160,,0,0
250,"8850169940318 8850169850792 8850169940301 8850169851355    ","Imperial Body Wash Ref 220ml","Body Wash",120,130,,71,71
251,"8850360026347 8850360029010      ","Dettole Body wash 500ml","Body Wash",400,450,,1,1
252,"8712561593335 8712561630764 8712561641173 8712561609364    ","Dove Shower Gel 250ml","Body Wash",140,160,,0,0
253,"8851427003851 8851427012693      ","Carebeau Goat Milk Shower Cream 300g","Body Wash",150,350,,106,106
254,"8712561625760 8712561615242 8712561645690 8712561727105 8712561607988   ","Dove Shower Gel 500ml","Body Wash",250,260,,3,3
255,11803279630000,"Watson B.W 1000ml","Body Wash",550,550,,0,0
256,"5028197542948 5028197578763 5028197449636     ","Body Shop Shawer Gel 250ml uk","Body Wash",450,450,,5,5
257,11807281096000,"LIFEBUOY BODYWASH 500ML ","Body Wash",350,400,,37,37
258,"8998103002729 8998103011707      ","Imperial Body Wash 400ml Refill","Body Wash",140,170,,8,8
259,11806111079000,"Lux Body Wash 250m","Body Wash",145,145,,0,0
260,5060082258329,"Patisserie Body wash 175ml","Body Wash",250,300,,0,0
261,11806111077000,"Palmolive Body Wash 750ml","Body Wash",420,420,,0,0
262,5996175230982,"Palmolive BW 500ml","Body Wash",250,280,,2,2
263,9557887175105,"Goat Milk Massage Body Wash 1000ml","Body Wash",480,600,,1,1
264,8858927505564,"Pannamas Lighting Body Wash","Body Wash",400,500,,16,16
265,5060082258237,"Patisserie Shower Set 2x175","Body Wash",350,500,,1,1
266,11804121000000,"YOKO BATH TIME GIFT SET 880ml","Body Wash",0,0,,0,0
267,"8850169436019 8850169406012      ","Imperial Body Wash 400ml","Body Wash",240,260,,0,0
268,"9556171100649 9556171100656      ","Flow Me Body Wash 1000ml","Body Wash",630,650,,34,34
269,"3607340723346 3607340722127 3607340725982 3607343567893 3607340726682   ","Adidas Shower Gel 250ml","Body Wash",140,180,,1,1
270,"035000269195 035000269201 035000269188     ","Irish Spring BW 443ml","Body Wash",450,480,,0,0
271,"8851932332385 8851932332262 8851932332347 8851932350655 8851932350648","Lux Body Wash 500ml","Body Wash",350,360,,0,0
272,"8850169450213 8850169450466      ","Imperial Body Wash 200ml","Body Wash",140,160,,19,19
273,1802111120000,"Patisserie Body Butter 175ml","Body Wash",250,300,,4,4
274,11806111078000,"Palmolive Body Wash 250ml","Body Wash",200,200,,0,0
275,1802111100000,"Ginvera Body Scrub 750ml","Body Wash",650,680,,0,0
276,8998824551261,"Hanasui Body Spa 250ml","Body Wash",200,250,,2,2
277,8851427007552,"Carebeau Goat milk Shawer Gel 600ml","Body Wash",350,500,,10,10
278,8852086002810,"Lavender Body Wash 150ml","Body Wash",120,180,,0,0
279,8858927505212,"Pannamas Nipple Pink Cream 12g","Bust Cream",250,300,,111,111
280,1802111170000,"Sipan Bust Cream 100ml","Bust Cream",350,400,,0,0
281,"8858927505779 8858927505694 8858927505786 8858927505410 8858927505601   ","Panamas Bust Cream 100ml","Bust Cream",270,300,,956,956
282,1802111200000,"Sliming Gel","Bust Cream",400,500,,16,16
283,8853252009909,"Bio Anne Bust Cream 60ml","Bust Cream",250,280,,11,11
284,11808091125000,"Johnson Baby Cream (Pink) 100ml","Bust Cream",280,300,,283,283
285,1802111210000,"Cake Decoration","Cake Decoration",400,500,,0,0
286,11804151033000,"Confectionary Paper No: 3217 ""B""","Cake Decoration",150,200,,0,0
287,11804151031000,"Kojic Acid Papaya cream ","Cake Decoration",120,200,,544,544
288,11802268380000,"Nivea Cleansing Milk 200ml	","Cleansing Milk",250,300,,0,0
289,11803139220000,"Wet Tissue 80pcs ","Cleansing Milk",150,160,,6,6
290,8999999719746,"Ponds Cleansing Milk 150ml","Cleansing Milk",170,250,,32,32
291,11810111162000,"Cathy Doll Makeup Cleansing Milk 100ml","Cleansing Milk",350,400,,60,60
292,8851748000102,"Cockroach powder 10G",Cockroach,60,80,,13,13
293,1802111290000,"Bohua Comb 31 Set",Comb,160,180,,0,0
294,"6921199168897 2608262900052      ","Salon 5pcs Comb",Comb,280,340,,48,48
295,11802288530000,"Thai Hair Brush Wood",Comb,150,250,,320,320
296,1802111270000,"Comb Prc",Comb,12,15,,645,645
297,11806091068000,"Elegance Hair Brush",Comb,65,80,,116,116
298,1802111300000,"Yuabo Comb",Comb,60,70,,188,188
299,1802111280000,"Tresemme Brush Set",Comb,240,400,,15,15
300,11802288520000,"Thai Hair Brush (Round)",Comb,200,300,,429,429
301,1802111260000,"Hair Academy Comb",Comb,200,250,,18,18
302,1802111240000,Comb,Comb,20,50,,423,423
303,1802111310000,"Comb (Lice)",Comb,116,250,,10,10
304,11808011103000,"Sunsilk Conditioner 70 ml Bottle",Conditioner,60,80,,73,73
305,4902430412049,"Head & Shoulders Conditioner 160ml",Conditioner,170,180,,0,0
306,11804121008000,"Pantene Conditioner 480ml",Conditioner,400,480,,215,215
307,1802111360000,"Body Shop Rain Force Conditioner 250ml UK",Conditioner,450,500,,0,0
308,"8718114562575 8711600451650 8718114627922 8718114562506 8718114627007   ","Dove Conditioner 200ml",Conditioner,160,185,,0,0
309,1802111340000,"Pantene Conditioner 140ml",Conditioner,160,200,,146,146
310,"8851932350310 8851932350198      ","Tresemme Conditioner 480ml",Conditioner,370,450,,246,246
