"SL No.","UPC Code","Item Name","Category Name","Last Purchase Price","Last Sale Price","Company Name","Stock Quantity","Total Quantity"
74,8993417502217,"B & B Cologne 120ml","Baby Cologne Spray",120,180,,0,0
75,"8993417176227 8993417476266 8993417476235 8993417176234    ","B & B Kids Body Powder 150gm","Baby Powder",120,120,,0,0
76,5012251007047,"B.F Foot Cream 100ml",Cream,240,280,,0,0
77,5012251012348,"B/F Wax Strips",Strips,180,250,,0,0
78,1802114130000,"Baby Lips","Lip Gel",40,50,,0,0
79,8851123341035,"Baby Mild Powder 180gm","Baby Powder",120,180,,0,0
80,"8993417372230 8993417312236 8993417372216 8993417312229 8993417312212 8993417312243 8993417312267 ","Baby Mist Cologne B/M/E 100ml","Body Mist",100,160,,0,0
81,"8993417372131 8993417172113 8993417372117 8993417372124 8993417172120   ","Baby Mist Cologne B/M/E 60ml","Body Mist",80,120,,0,0
82,8855555555558,"Bamboo Toothpick 1001 pak","Dental Floss",30,40,,0,0
83,1802112490000,"Bamboo Toothpick Jar","Dental Floss",24,30,,0,0
84,8999338169997,"Barber Hair Muse 180ml","Hair Muse",180,180,,0,0
85,6949392944858,"Be Matte Lipstick",Lipstick,60,70,,0,0
86,5012251008105,"Beauty Formula Foot Powder 100g","Foot Scrub",250,280,,0,0
87,"5012251011327 5012251009621      ","Beauty Formula Nose Strips","Face Wash",110,150,,0,0
88,8992832603684,"Bellagio Deodorant Spray 175ml","Body Spray",350,500,,0,0
89,"8992832191167 8992832191181 8992832603622 8992832191198 8992832191174   ","Bellagio Homme Cologne Spray 100ml","Body Spray",280,350,,0,0
90,"8850233260236 8850233260069      ","Bhasaj Body Lotion 150ml","Body Lotion",100,220,,0,0
91,8858838100056,"Bigen Color POwder 6ml","Hair Color",100,120,,0,0
92,8850722045016,"Bio Active Body Whitening Cream 100ml",Cream,250,300,,0,0
93,8850722530819,"Bio Active Facial Whitening Cream 100ml",Cream,250,300,,0,0
94,8850722200941,"Bio Active Sun Protection Cream 75ml",Cream,250,300,,0,0
95,8853252009909,"Bio Anne Bust Cream 60ml","Bust Cream",240,260,,0,0
96,"8809014275020 8809435660108 8809014275013     ","Bio Care Brush (Korea)",Toothbrush,130,160,,0,0
97,6001159111351,"Bio oil 125ml","Body Massage Oil",700,720,,0,0
98,6001159111641,"Bio Oil 60ml UK","Body Massage Oil",430,450,,0,0
99,8857098000014,"Bio Way Shampoo 240ml",Shampoo,350,400,,0,0
100,8855140002757,"Bio Women Shampoo 300ml",Shampoo,380,420,,0,0
101,"8992727003537 8992727005159 8992727005111     ","Biore Men FW 100ml","Face Wash",200,260,,0,0
102,"8851818010505 8851818020405 8992727005937 8992727002837 8992727005555 8992727005555  ","Biore Nose Strips",Strips,140,200,,0,0
103,1802113340000,"Biore Women Facewash 100ml","Face Wash",200,250,,0,0
104,8858854550057,"Birthday Eyelash Gum",Eyeliner,350,480,,0,0
105,1802113740000,"Birthday Foot Sponge","Foot Scrub",700,750,,0,0
106,6921199182909,"Black Mask 100ml #","Peel of Musk",120,130,,0,0
107,"6939374102468 6939374102055      ","Blush Makeup Brush","Makeup Brush",80,90,,0,0
108,8850722092744,"Bm.B Whitening Facial Foam 120ml","Face Wash",280,350,,0,0
109,1802112270000,"Body Shop Aloe Day/Night Cream 50ml",Cream,800,900,,0,0
110,5028197182151,"Body Shop Banana/Rainforce Shampoo 250ml UK",Shampoo,480,550,,0,0
111,5028197549855,"Body shop Mineral Mask 100ml","Face Wash",780,850,,0,0
112,1802111360000,"Body Shop Rain Force Conditioner 250ml UK",Conditioner,450,500,,0,0
113,5028197528959,"body shop Seaweed Cream 50ml UK",Cream,800,850,,0,0
114,5028197520151,"Body shop Seaweed/Toner/Aloe/Clenser 250ml","Facial Toner",680,750,,0,0
115,"5028197542948 5028197578763 5028197449636     ","Body Shop Shawer Gel 250ml uk","Body Wash",430,450,,0,0
116,5028197549893,"Body Shop Tea Tree Facial Scrub 100ml UK","Face Wash",540,600,,0,0
117,5028197200459,"Body Shop TT BB Cream 40ml UK",Cream,500,550,,0,0
118,5028197295592,"Body Shop V-E Aqua Boost Cream",Cream,850,1000,,0,0
119,1802112070000,"Body Shop V-E Day Cream 100ml",Cream,980,1050,,0,0
120,5028197199920,"Body Shop Vitamin-C F.W 125ml Uk","Face Wash",800,850,,0,0
121,1802111290000,"Bohua Comb 31 Set",Comb,160,180,,0,0
122,"025929165708 025929166538      ","Bondage Body spray 150ml","Body Spray",200,200,,0,0
123,5045092618615,"Boots Cucumber Cream 100gm UK",Cream,200,220,,0,0
124,1802113120000,"Boots Facial Wash 150ml UK","Face Wash",200,230,,0,0
125,5000167189735,"Boots Hand Cream 100ml",Cream,200,250,,0,0
126,"737052530215 737052351704      ","Boss Body Spray 150ml","Body Spray",800,850,,0,0
127,"3014230021039 8711700634922      ","Brut EDT Parfume 100ml",Parfume,350,350,,0,0
128,827755070023,"Brut Stick 63g","Deo Stick",160,240,,0,0
129,1802115490000,"Bumbim Soap",Soap,180,250,,0,0
130,8858831000247,"Bust Collagen Soap 70gm",Soap,60,100,,0,0
131,1802112890000,"Butterfly Eye Brow",Eyeliner,50,80,,0,0
132,8850007650645,"C & C Acne Gel",Cream,200,250,,0,0
133,3574660407853,"C & C Facewash 150ml UK","Face Wash",350,380,,0,0
134,"9556006283127 9556006283110      ","C & C FW Facial Foam 100ml Bottle","Face Wash",150,170,,0,0
135,8991111112350,"C & C FW Tube 100ml","Face Wash",140,200,,0,0
136,8991111111995,"C & C Toner 100ml","Facial Toner",130,150,,0,0
137,1802111210000,"Cake Decoration","Cake Decoration",400,500,,0,0
138,"8992832604179 8992832604162 8992832604148 8992832604155    ","Camellia Body mist 100ml","Body Mist",130,160,,0,0
139,"8992832191136 8992832191150      ","Camellia Body Spray 100ml","Body Spray",120,140,,0,0
140,1802114140000,"Candy Lip Balm 10ml","Lip Gel",60,100,,0,0
141,"8851427001239 8851427001079      ","Carabeau Hair Color","Hair Color",350,380,,0,0
142,8851427010200,"Carabeau Hair Loss Shampoo 250ml",Shampoo,350,650,,0,0
143,"8851427002380 8851427002397 8851427002410     ","Carebeau Beauty Spa Salt Scrub Jhar 700ml","Body Salt",250,380,,0,0
144,"8851427009884 8851427009907 8851427009891     ","Carebeau Enjoy Hair Protein Serum","Hair Serum",250,350,,0,0
145,8851427013928,"Carebeau Goat MIlk F.W 100ML","Face Wash",130,250,,0,0
146,1802117900000,"Carebeau Goat MIlk Lotion 300ml","Body Lotion",200,350,,0,0
147,"8851427007941 8851427007934 8851427012822 8851427007958    ","Carebeau Goat Milk Lotion 600ml","Body Lotion",350,600,,0,0
148,8851427007552,"Carebeau Goat milk Shawer Gel 600ml","Body Wash",350,500,,0,0
149,"8851427003851 8851427012693      ","Carebeau Goat Milk Shower Cream 300g","Body Wash",150,350,,0,0
150,"8851427013171 8851427013188      ","Carebeau Hair Spa 500ml","Hair Treatment",350,400,,0,0
151,"8851427008351 8851427009624 8851427004148     ","Carebeau Hair Treatment 500ml","Hair Treatment",350,400,,0,0
152,8851427005589,"Carebeau Massage Cream 450ml",Cream,280,400,,0,0
153,8851427004056,"Carebeau Massage Oil 1000ml","Body Massage Oil",550,700,,0,0
154,8851427003240,"Carebeau Massage Oil 450ml","Body Massage Oil",300,400,,0,0
155,"8851427001390 8851427001406 8851427004018     ","Carebeau V-E Cream 500ml",Cream,300,350,,0,0
156,"8851427007897 8851427007927      ","Carebeau White Spa Lotion 200ml","Body Lotion",130,200,,0,0
157,8851427003295,"Carebue Anti Hair Loss Serum 50ml","Hair Serum",300,350,,0,0
158,"8852053014044 8852053014013      ","Carring Hair Gel Spray 220ml","Hair Spray",180,200,,0,0
159,8852053015010,"Carring Hair Muse 220ml","Hair Muse",260,280,,0,0
160,"8852053016031 8852053016178 8852053016062 8852053016147    ","Carring Hair Treatment 250ml","Hair Treatment",220,250,,0,0
161,"8852053016185 8852053016154 8852053016024 8852053016055    ","Carring Hair Treatment 500ml","Hair Treatment",350,400,,0,0
162,8852053016635,"Carring Magix Hair Spa 500ml","Hair Spa",600,700,,0,0
163,8992832130012,"Casablanca Body Spray 200ml","Body Spray",300,350,,0,0
164,"8858842025048 8858842010044      ","Cathy Doll CC Body Cream 128ml","Facial Toner",380,500,,0,0
165,8809396174058,"Cathy Doll Ready 2 White Lotion 150ml","Body Lotion",450,650,,0,0
166,8858842011676,"Cathy Doll Sunscreen 50g",Cream,220,350,,0,0
167,8850722092898,"Caviar Aloe Plus Gluta Facial Foam 150ml","Face Wash",160,250,,0,0
168,8850722068794,"Cavier Magic Color Lip 2.7ml","Lip Gel",50,60,,0,0
169,8850722092775,"Cavier Rose Gold Foam 150ml","Face Wash",150,250,,0,0
170,8850722200668,"Cavier Sun Screen Lotion 150ml","Body Lotion",120,150,,0,0
171,8850722038988,"CC Powder & Blush",Facepowder,120,150,,0,0
172,1802115460000,"Charcoal Soap 65g",Soap,50,100,,0,0
173,8850014440017,"Cherie Baby 3IN1","Cotton Bud",120,150,,0,0
174,1802111530000,"Cherie Baby 3IN2 Set","Cotton Bud",120,160,,0,0
175,8850014519393,"Cherie Baby Cotton Bud 1001 Can","Cotton Bud",35,50,,0,0
176,8850014513889,"Cherie Baby Cotton Bud 2001 Can","Cotton Bud",50,80,,0,0
177,8850014411093,"Cherie Baby Cotton Bud 3001 Can","Cotton Bud",70,90,,0,0
178,1802111500000,"Cherie Cotton Buds Normal soft 1001","Cotton Bud",210,280,,0,0
179,1802111510000,"Cherie Cotton Buds Normal soft 2001","Cotton Bud",350,580,,0,0
180,8850014453222,"Cherie Cotton Pad Non Press","Cotton Ball",100,120,,0,0
181,8850014421238,"Cherie Cotton Pleats 4.5m","Cotton Ball",120,160,,0,0
182,1802111440000,"Cherie Mini Cotton Bud 1001","Cotton Bud",210,300,,0,0
183,1802111480000,"Cherie Mini Cotton Bud 2001","Cotton Bud",350,580,,0,0
184,5000386147745,"Cherly Parfume 100ml",Parfume,350,380,,0,0
185,1802111540000,"Chic De Mirror No: 430-5 small",Mirror,50,60,,0,0
186,1802114440000,"Chic De Mirror No: 430-6 Medium",Mirror,70,80,,0,0
187,1802114450000,"Chic De Mirror No: 430-8 Big",Mirror,80,90,,0,0
188,8998866106191,"Ciptadent Paste 190gm",Toothpaste,100,150,,0,0
189,8850722044811,"Civic Aloevera Whitening Lotion 200ml","Body Lotion",150,250,,0,0
190,8850722092720,"Civic Apple Red facewash 150ml","Face Wash",140,250,,0,0
191,8850722092713,"Civic Banana F.W 150ml","Face Wash",140,250,,0,0
192,8850722034782,"Civic Oil Control Whitening Face Powder",Facepowder,90,150,,0,0
193,8850722092164,"Civic Papaya Facewash 180ml","Face Wash",150,220,,0,0
194,8850722092935,"Civic Red Milk F.W 180ml","Face Wash",110,180,,0,0
195,1802113560000,"Civic Royal No1 Face Power",Facepowder,100,180,,0,0
196,8850722039077,"Civic Snail White Face powder",Facepowder,90,150,,0,0
197,1802113510000,"Civica Face Powder",Facepowder,90,150,,0,0
198,8993286421206,"Classic White Soap 85gm",Soap,35,100,,0,0
199,8999999720940,"Clear Hair Cream Anti Dandruff 100gm","Hair Cream",110,180,,0,0
200,"8851932265485 8851932263177 8851932314626     ","Clear Shampoo 350ml",Shampoo,250,280,,0,0
201,8851932292580,"Clear Shampoo 480ml",Shampoo,380,450,,0,0
202,"8851932265386 8851932265409 8851932265324 8851932265348    ","Clear Shampoo Men/Women 180ml",Shampoo,140,160,,0,0
203,839977005356,"Clearasil Facewash 192ml Usa",Facewash,480,500,,0,0
204,5011417546284,"Clearasil Facewash Tube uk","Face Wash",370,400,,0,0
205,"5011417563694 5011417546185 5011417563717     ","Clearasil FW 150ml Pump UK","Face Wash",380,400,,0,0
206,5000158100664,"Clearasil Toner 150ml","Facial Toner",350,380,,0,0
207,1802115860000,"Close Up Paste 160gm",Toothpaste,140,160,,0,0
208,8851748000102,"Cockroach powder 10G",Cockroach,55,80,,0,0
209,6001067003366,"Colgate Advance Whitening Past 100g",Toothpaste,160,180,,0,0
210,8850006922729,"Colgate Baby Brush","Baby Toothbrush",30,40,,0,0
211,8850006324172,"Colgate Max Fresh Toothpast 100ml",Toothpaste,100,120,,0,0
212,"8850006304686 8850006306260 8850006305201 8850006303269    ","Colgate MW 500ml","Mouth Wash",280,340,,0,0
213,"9556031159466 9556031159473      ","Colgate Paste 75g",Toothpaste,80,90,,0,0
214,9556031089626,"Colgate Toothbrush Twister",Toothbrush,65,70,,0,0
215,1802111750000,"COLLAGEN Cream+Soap Set",Cream,180,220,,0,0
216,1802118400000,"Collagen Lotion 200ml","Body Lotion",300,320,,0,0
217,1802112310000,"Collagen Vitamin E Soap 85g",Cream,60,70,,0,0
218,025929121506,"Colour Me Parfume 50ml",Parfume,390,400,,0,0
219,"025929127256 025929122831 025929122732     ","Colour Me Women Body Spray 150ml","Body Spray",180,190,,0,0
220,1802111240000,Comb,Comb,0,0,,0,0
221,1802111270000,"Comb Prc",Comb,13,15,,0,0
222,1802114460000,"Cosmetics Mirror (C)",Mirror,280,340,,0,0
223,8850014481003,"Cotton Ball 40gm","Cotton Ball",30,40,,0,0
224,1802111420000,"Cotton Bud 3Diamond 1001","Cotton Bud",150,220,,0,0
225,8809341837656,"Cucumber Body Gell 250ml","Sooting Gel",140,150,,0,0
226,8850722090320,"Cucumber FW 190ml","Face Wash",100,120,,0,0
227,8850169547210,"Cussons Baby Oil 100ml","Baby Oil",140,160,,0,0
228,8998103004495,"Cussons Baby Oil 200ml","Baby Oil",240,260,,0,0
229,8998103012308,"Cussons Baby Powder 350+150gm","Baby Powder",160,200,,0,0
230,8998103001029,"Cussons Baby Set Mini","Baby Gift Set",260,300,,0,0
231,"8998103001586 8998103001579 8998103001593     ","Cussons Kids Toothpaste 45gm","Baby Toothpaste",50,60,,0,0
232,9557348002506,"Cuticura Talcum Powder 250gm",Powder,170,200,,0,0
233,9557348004005,"Cuticura Talcum Powder 400gm",Powder,270,300,,0,0
234,8851228007058,"Darlie Double Action Toothpaste 180gm",Toothpaste,130,150,,0,0
235,5012874248582,"David Beckham Body Spray 150ml","Body Spray",250,260,,0,0
236,8857123698117,"Deemild Toothbrush 526",Toothbrush,60,100,,0,0
237,079400251602,"Degree Stick 45g","Deo Stick",160,220,,0,0
238,079400116765,"Degree Stick 48g","Deo Stick",160,250,,0,0
239,7640129895007,"Denim After Shave 100ml","After Shave",160,165,,0,0
240,"8858947903784 8858947904644      ","DERLISE SPA SALT 300ml","Spa Salt Body Scrub",150,250,,0,0
241,"8993560025021 8993560025069 8993560025106     ","Dettol Soap 110gm",Soap,50,60,,0,0
242,"8850360026347 8850360029010      ","Dettole Body wash 500ml","Body Wash",400,450,,0,0
243,799439308947,"Dexe Black Mask 100ml","Peel of Musk",120,140,,0,0
244,799439309296,"Dexe Black Musk Box","Peel of Musk",250,300,,0,0
245,6932511215069,"Disaar Gel 100g",Blam,120,200,,0,0
246,6932511204865,"Disaar Musel Pain 50ml","Thai Balm",120,150,,0,0
247,6932511214161,"Disaar Rapid Relif 50ml","Thai Balm",120,150,,0,0
248,8858927500439,"Dorliene Slim Soap 80gm",Soap,80,120,,0,0
249,"8718114562575 8711600451650 8718114627922 8718114562506 8718114627007   ","Dove Conditioner 200ml",Conditioner,160,185,,0,0
250,8851932351249,"Dove Conditioner 460ml",Conditioner,350,400,,0,0
251,"8717163332122 5000228023411      ","Dove Deo Spray 150ml","Body Spray",150,160,,0,0
252,"4800888150066 4800888150042 4800888183132     ","Dove Roll on 50ml","Deo Roll On",100,130,,0,0
253,"8718114561660 8711600450523 8718114621371 8718114622521 8718114560939   ","Dove Shampoo 250ml",Shampoo,160,180,,0,0
254,"8851932275149 8851932231374      ","Dove Shampoo 375ml",Shampoo,250,280,,0,0
255,"8851932351188 8851932280686 8851932227537     ","Dove Shampoo 480ml",Shampoo,350,350,,0,0
256,"8712561593335 8712561630764 8712561641173 8712561609364    ","Dove Shower Gel 250ml","Body Wash",140,160,,0,0
257,"8712561625760 8712561615242 8712561645690 8712561727105 8712561607988   ","Dove Shower Gel 500ml","Body Wash",240,260,,0,0
258,"30056671 50287062 50285662 96030257    ","Dove Stick 40ml","Deo Stick",130,160,,0,0
259,6921199182893,"DR. Dave Black Mask 50ml","Peel of Musk",90,100,,0,0
260,8853252009282,"DR. Jems Sliming Gel+Soap",Cream,300,450,,0,0
261,1802112920000,"Drowing Eye Brow",Eyeliner,50,80,,0,0
262,"8850722068930 8850722069326      ","EH Aloe Vera Magic Lip 3.2g","Lip Gel",60,100,,0,0
263,8850722044101,"EH Green Apple Body Lotion 240ml","Body Lotion",250,400,,0,0
264,8850722068848,"EH Lip Balm","Lip Gel",60,100,,0,0
265,8850722065953,"EH Mixed Fruits Lip Balm 2ml","Lip Gel",15,25,,0,0
266,"8850722200095 8850722200705      ","EH Moisture UV 50+ Cream 30ml",Cream,100,150,,0,0
267,"8850722040820 8850722043807 8850722040806     ","Eh Velvet Whitening Lotion 400g","Body Lotion",350,380,,0,0
268,8718158005052,"Elegance Foot Scrub","Foot Scrub",80,120,,0,0
269,8888202060327,"Enchantaur Body Spray 200ml","Body Spray",138,140,,0,0
270,"8850002850415 8850002851962      ","Enfant Baby Powder 500ml","Baby Powder",180,250,,0,0
271,"8993417384219 8993417384233      ","Eskulin Disney Baby Powder 150gm","Baby Powder",120,120,,0,0
272,"8993417390210 8993417390234 8993417390227     ","Eskulin Kid's Shampoo & Conditioner 200ml","Baby Shampoo",130,200,,0,0
273,8888202055927,"Eversoft Cleansing Serum 150ml","Face Wash",250,260,,0,0
274,"8888202004406 8888202033253      ","Eversoft Facewash 195ml","Face Wash",270,290,,0,0
275,"8858842029480 8858842042823      ","Eye Musk","Eye Gel",350,350,,0,0
276,"8858842030110 8858842051573      ","Eye Roll on","Eye Gel",260,350,,0,0
277,1802112790000,"Eyebrow pencil",Eyeliner,50,80,,0,0
278,4015000519915,"Fa Body Spray 200ml","Body Spray",140,160,,0,0
279,1802112010000,"Fair & Lovely 100gm",Cream,320,350,,0,0
280,1802111990000,"Fair & Lovely 50gm",Cream,95,110,,0,0
281,8901030649912,"Fair & Lovely 80gm",Cream,140,145,,0,0
282,1802115570000,"Fern Soap 80G",Soap,90,100,,0,0
283,8851322000474,"Fider Brush","Fider Brush",120,150,,0,0
284,8858832533553,"Fiore Papaya Soap 135gm",Soap,65,90,,0,0
285,1802112480000,"Floss Toothpicks (c)","Dental Floss",30,40,,0,0
286,"9556171100649 9556171100656      ","Flow Me Body Wash 1000ml","Body Wash",580,600,,0,0
287,"9556171000048 9556171000031      ","Flow Me Shampoo 1000ml",Shampoo,600,650,,0,0
288,1802113720000,"Foot Scrub","Foot Scrub",25,40,,0,0
289,"8998866605953 8998866605922 8998866605946     ","Fres & Natural Body Mist 100ml","Body Mist",100,250,,0,0
290,1802115650000,"Freshly Brush",Toothbrush,30,50,,0,0
291,1400000020647,"Fruits soap 50ml",Soap,100,180,,0,0
292,8850722060323,"G Litter Lipstick 2.3g",Lipstick,80,100,,0,0
293,3600541333789,"Garnier Body lotion 250ml","Body Lotion",400,450,,0,0
294,8850434078197,"Garnier Body Lotion 400ml","Body Lotion",400,450,,0,0
295,8992304033872,"Garnier Cream Sakura Day 50g",Cream,350,400,,0,0
296,1802112250000,"Garnier Cream Sakura Night 50g",Cream,400,500,,0,0
297,"8992304042522 8992304042539 8992304042546 8991380700029 8992304019524 8992304019562 8991380700609 ","Garnier FW Women's 100ml","Face Wash",160,220,,0,0
298,"8992304009204 8992304024740 8992304009167     ","Garnier Men FW 100ml","Face Wash",180,220,,0,0
299,8992304047152,"Garnier Sakura FW 100ml","Face Wash",180,220,,0,0
300,1802113150000,"Gatsby FW 50ml","Face Wash",100,110,,0,0
301,1802113840000,"Gatsby Hair Cream 125gm","Hair Cream",110,120,,0,0
302,1802113830000,"Gatsby Hair Cream 70ml","Hair Cream",65,70,,0,0
303,"8992222054010 8992222051262 8992222054041     ","Gatsby Roll on 50ml","Deo Roll On",120,150,,0,0
304,"8992222053013 8992222050104      ","Gatsby Water Gloss Hard/Soft 150ml","Hair Cream",100,120,,0,0
305,8992222050401,"Gatsby Water Gloss Hard/Soft 30ml","Hair Cream",34,40,,0,0
306,"8854302810476 8854302810421 8854302810414 8854302810438    ","Giffine Body Salt","Body Salt",80,150,,0,0
307,"047400097742 047400650237 047400307308 047400097872    ","Gillette Sticks 107gm Gel","Deo Stick",300,350,,0,0
308,1802111100000,"Ginvera Body Scrub 750ml","Body Wash",650,680,,0,0
309,8992779145100,"Glade Air Freshener 250ml","Air Freshener",160,180,,0,0
310,"8992779139406 8992779140402 8992779136405     ","Glade Air Freshener 350ml","Air Freshener",200,250,,0,0
311,"8850175018773 8850175018797 8850175018780     ","Glade Airfreshener 75ml","Air Freshener",140,200,,0,0
312,8850175021667,"Glade Car 7ml","Air Freshener",240,500,,0,0
313,"8850175010845 8850175010821 8850175014416     ","Glade Gel 70ml","Air Freshener",80,100,,0,0
314,"8850175012290 8850175012276 8850175012283     ","Glade Scented Gel 200ml","Air Freshener",160,180,,0,0
315,1802115390000,"Gluta Pure White Soap 70g",Soap,120,200,,0,0
316,9557887175105,"Goat Milk Massage Body Wash 1000ml","Body Wash",480,600,,0,0
317,"8850722111346 8850722111131 8850722111346 8850722111162 8850722111810 8850722111346 8850722111148 ","Gozzi Roll On 60ml","Deo Roll On",60,90,,0,0
318,1802111260000,"Hair Academy Comb",Comb,200,250,,0,0
319,8998824551261,"Hanasui Body Spa 250ml","Body Wash",200,250,,0,0
